iteration,elapsed_seconds
1683,0.0335645
1684,0.0332104
1685,0.0332288
1686,0.0331979
1687,0.0502486
1688,0.0330989
1689,0.0336842
1690,0.0336602
1691,0.0331429
1692,0.0334785
1693,0.0329145
1694,0.0337202
1695,0.0333021
1696,0.0331103
1697,0.0331355
1698,0.0333639
1699,0.036284
1700,0.0329688
1701,0.0315637
1702,0.0322838
1703,0.0338672
1704,0.0328712
1705,0.033348
1706,0.0336024
1707,0.0333544
1708,0.0330267
1709,0.0332281
1710,0.0333914
1711,0.0332339
1712,0.0332893
1713,0.033362
1714,0.0332338
1715,0.0332312
1716,0.033646
1717,0.032951
1718,0.0337905
1719,0.033345
1720,0.033284
1721,0.0334331
1722,0.0331724
1723,0.0332022
1724,0.0338411
1725,0.0329456
1726,0.0331363
1727,0.0334035
1728,0.0332149
1729,0.0331332
1730,0.0331998
1731,0.0341337
1732,0.0329537
1733,0.0332036
1734,0.0333519
1735,0.0330438
1736,0.0334248
1737,0.0327539
1738,0.0333179
1739,0.0331479
1740,0.0333236
1741,0.0335606
1742,0.0332157
1743,0.0335049
1744,0.0333855
1745,0.0329883
1746,0.0334514
1747,0.0330788
1748,0.0334954
1749,0.0332887
1750,0.0335344
1751,0.0328576
1752,0.0338775
1753,0.0329029
1754,0.0330307
1755,0.033549
1756,0.0332517
1757,0.0332393
1758,0.0333667
1759,0.0332063
1760,0.0335498
1761,0.0331418
1762,0.0332416
1763,0.0335671
1764,0.0331768
1765,0.0332275
1766,0.0339275
1767,0.0327943
1768,0.0336271
1769,0.0332283
1770,0.0333959
1771,0.0332922
1772,0.0331803
1773,0.0333774
1774,0.0333119
1775,0.0331885
1776,0.0335631
1777,0.0331908
1778,0.0331903
1779,0.0336577
1780,0.0333337
1781,0.0331106
1782,0.0329546
1783,0.0330887
1784,0.03326
1785,0.0339019
1786,0.0330117
1787,0.0333613
1788,0.0330386
1789,0.0334492
1790,0.0330034
1791,0.0337122
1792,0.0329513
1793,0.0335042
1794,0.0332149
1795,0.0334297
1796,0.0336037
1797,0.0331457
1798,0.0333902
1799,0.0332316
1800,0.0333026
1801,0.0330924
1802,0.0331138
1803,0.0337123
1804,0.0330172
1805,0.0332822
1806,0.0333251
1807,0.0335037
1808,0.0333873
1809,0.0331807
1810,0.0332101
1811,0.0333583
1812,0.0332176
1813,0.033413
1814,0.0332941
1815,0.0332042
1816,0.0334528
1817,0.0329841
1818,0.0334574
1819,0.0333544
1820,0.0334113
1821,0.0333557
1822,0.033123
1823,0.0335052
1824,0.033203
1825,0.0333221
1826,0.0335418
1827,0.0329961
1828,0.0335837
1829,0.033209
1830,0.0332343
1831,0.0333772
1832,0.0333804
1833,0.0330696
1834,0.0334947
1835,0.0330819
1836,0.0334255
1837,0.0334305
1838,0.0331675
1839,0.0335659
1840,0.0328738
1841,0.0340237
1842,0.0327486
1843,0.0333228
1844,0.0333542
1845,0.0337497
1846,0.0328224
1847,0.0333937
1848,0.0334799
1849,0.0332997
1850,0.033185
1851,0.0337023
1852,0.032892
1853,0.0338236
1854,0.0330135
1855,0.0331244
1856,0.0334077
1857,0.0334999
1858,0.033044
1859,0.033564
1860,0.0332294
1861,0.0333114
1862,0.0332538
1863,0.033502
1864,0.0329219
1865,0.0337882
1866,0.0330809
1867,0.0333043
1868,0.0331871
1869,0.0334982
1870,0.0333571
1871,0.0331449
1872,0.0339529
1873,0.0332421
1874,0.0333919
1875,0.0335428
1876,0.0331245
1877,0.0331653
1878,0.033352
1879,0.0333824
1880,0.0333243
1881,0.0333116
1882,0.0334495
1883,0.0330589
1884,0.0333928
1885,0.0508675
1886,0.0421439
1887,0.023353
1888,0.0337825
1889,0.0329813
1890,0.0333669
1891,0.0335704
1892,0.0331324
1893,0.0334381
1894,0.033212
1895,0.0333983
1896,0.0329966
1897,0.0336441
1898,0.0328996
1899,0.0337686
1900,0.0331924
1901,0.0332828
1902,0.0334203
1903,0.0332549
1904,0.0333358
1905,0.0332048
1906,0.0334308
1907,0.0333216
1908,0.0332154
1909,0.0331728
1910,0.0335159
1911,0.0332923
1912,0.0333845
1913,0.0330489
1914,0.0335211
1915,0.0331918
1916,0.0336173
1917,0.050614
1918,0.0417193
1919,0.0251363
1920,0.0320348
1921,0.0328232
1922,0.0333736
1923,0.0333363
1924,0.0336193
1925,0.0330219
1926,0.033567
1927,0.03318
1928,0.0330685
1929,0.033186
1930,0.0335206
1931,0.0332722
1932,0.0329336
1933,0.0329197
1934,0.0330128
1935,0.0335312
1936,0.0332364
1937,0.0333174
1938,0.0333686
1939,0.0336589
1940,0.0330574
1941,0.0333875
1942,0.0331904
1943,0.0331267
1944,0.0337919
1945,0.0333342
1946,0.0329979
1947,0.0336236
1948,0.0329981
1949,0.0331129
1950,0.0333921
1951,0.0335538
1952,0.0330102
1953,0.0333439
1954,0.0336326
1955,0.0332151
1956,0.0334441
1957,0.0329347
1958,0.0335452
1959,0.0332077
1960,0.0331855
1961,0.0334006
1962,0.0339162
1963,0.0326315
1964,0.0332039
1965,0.0335467
1966,0.0332128
1967,0.0334684
1968,0.033025
1969,0.0338947
1970,0.0328886
1971,0.0333333
1972,0.0331763
1973,0.033639
1974,0.0331507
1975,0.033612
1976,0.0329484
1977,0.0337038
1978,0.0333172
1979,0.0328319
1980,0.033498
1981,0.0332329
1982,0.0332914
1983,0.0336037
1984,0.0411745
1985,0.0423038
1986,0.0327765
1987,0.0335265
1988,0.0330587
1989,0.0335668
1990,0.0333387
1991,0.0335126
1992,0.0340147
1993,0.033046
1994,0.0331045
1995,0.0333862
1996,0.033162
1997,0.0338818
1998,0.0332246
1999,0.0328362
2000,0.0334339
2001,0.0335071
2002,0.0331683
2003,0.0333509
2004,0.033052
2005,0.0332445
2006,0.0335321
2007,0.033351
2008,0.0332802
2009,0.0331725
2010,0.0334757
2011,0.0331836
2012,0.0333023
2013,0.0337288
2014,0.0332233
2015,0.0329931
2016,0.033356
2017,0.0331267
2018,0.0333919
2019,0.0334043
2020,0.033275
2021,0.0330806
2022,0.0333992
2023,0.0343263
2024,0.0328727
2025,0.0332987
2026,0.0334483
2027,0.0332503
2028,0.0332483
2029,0.0333508
2030,0.0333038
2031,0.0331738
2032,0.0334937
2033,0.0331147
2034,0.0332858
2035,0.0334737
2036,0.0333361
2037,0.0337612
2038,0.0329956
2039,0.0330925
2040,0.0337165
2041,0.0329636
2042,0.0332223
2043,0.0332838
2044,0.0335325
2045,0.0329511
2046,0.0337824
2047,0.0330897
2048,0.0335249
2049,0.0332586
2050,0.0328978
2051,0.0344675
2052,0.0371087
2053,0.0291504
2054,0.033182
2055,0.0327147
2056,0.0331688
2057,0.0336323
2058,0.0568331
2059,0.03336
2060,0.0255638
2061,0.0226462
2062,0.0268736
2063,0.0328962
2064,0.0336075
2065,0.0332068
2066,0.0331093
2067,0.0334383
2068,0.0332166
2069,0.0332777
2070,0.0334229
2071,0.0333755
2072,0.0331028
2073,0.0336479
2074,0.0333915
2075,0.0332582
2076,0.0333971
2077,0.0331088
2078,0.0331048
2079,0.0338881
2080,0.033033
2081,0.0333471
2082,0.0331085
2083,0.0333289
2084,0.0334949
2085,0.0329908
2086,0.033804
2087,0.0328575
2088,0.0340267
2089,0.0326946
2090,0.0329762
2091,0.0335678
2092,0.0331041
2093,0.0335422
2094,0.0331083
2095,0.033663
2096,0.0332888
2097,0.0332616
2098,0.0332169
2099,0.0332817
2100,0.0334709
2101,0.0333546
2102,0.033178
2103,0.0330133
2104,0.0334419
2105,0.0333708
2106,0.0329934
2107,0.0338904
2108,0.0329891
2109,0.0332382
2110,0.0335715
2111,0.0331323
2112,0.0332677
2113,0.0335076
2114,0.0343109
2115,0.0328864
2116,0.0335376
2117,0.0295201
2118,0.0335398
2119,0.0330755
2120,0.0335984
2121,0.0334145
2122,0.0330621
2123,0.0337823
2124,0.0329412
2125,0.033316
2126,0.0332576
2127,0.033423
2128,0.0331158
2129,0.0334185
2130,0.0335164
2131,0.033279
2132,0.0332379
2133,0.0333926
2134,0.033256
2135,0.0332657
2136,0.03326
2137,0.0335568
2138,0.0330841
2139,0.0333828
2140,0.0332163
2141,0.0333911
2142,0.0332017
2143,0.0333982
2144,0.0333872
2145,0.0335672
2146,0.0329635
2147,0.0332464
2148,0.0336252
2149,0.0332654
2150,0.0331913
2151,0.0332771
2152,0.0332947
2153,0.0332805
2154,0.0332804
2155,0.0332793
2156,0.03324
2157,0.0333525
2158,0.0333504
2159,0.0332369
2160,0.0332308
2161,0.0337792
2162,0.0331376
2163,0.0330949
2164,0.0335215
2165,0.0334134
2166,0.0330992
2167,0.0331924
2168,0.0337933
2169,0.0329318
2170,0.0334088
2171,0.0331945
2172,0.0335007
2173,0.0334516
2174,0.0331043
2175,0.0344778
2176,0.0331206
2177,0.0335829
2178,0.0330476
2179,0.0335611
2180,0.0331616
2181,0.0331964
2182,0.0334271
2183,0.0332865
2184,0.0332608
2185,0.0334053
2186,0.0331229
2187,0.0337303
2188,0.032977
2189,0.0334625
2190,0.0332499
2191,0.0335455
2192,0.0331933
2193,0.0329741
2194,0.0333361
2195,0.0339503
2196,0.0328872
2197,0.0334397
2198,0.0331117
2199,0.0337862
2200,0.0333365
2201,0.0328293
2202,0.0335969
2203,0.0331911
2204,0.0331001
2205,0.0336079
2206,0.0353234
2207,0.03319
2208,0.0337452
2209,0.0329195
2210,0.033656
2211,0.0333133
2212,0.0329822
2213,0.0336143
2214,0.0331443
2215,0.0335951
2216,0.0328907
2217,0.0347938
2218,0.0322159
2219,0.0331568
2220,0.0332883
2221,0.0335468
2222,0.0333562
2223,0.0332143
2224,0.0333722
2225,0.0329275
2226,0.033271
2227,0.0335321
2228,0.0334769
2229,0.0330932
2230,0.0338217
2231,0.0325092
2232,0.0339621
2233,0.0331622
2234,0.0332482
2235,0.0329759
2236,0.034518
2237,0.0333299
2238,0.033343
2239,0.0331358
2240,0.0329738
2241,0.0337096
2242,0.0333449
2243,0.0330577
2244,0.0337377
2245,0.03271
2246,0.0337863
2247,0.0334044
2248,0.032887
2249,0.0331704
2250,0.0337704
2251,0.0341517
2252,0.0322852
2253,0.0332227
2254,0.0336444
2255,0.0329897
2256,0.0335864
2257,0.0331906
2258,0.0334192
2259,0.0326317
2260,0.0336753
2261,0.0332189
2262,0.0334718
2263,0.0330419
2264,0.0332806
2265,0.0332405
2266,0.0335985
2267,0.0329293
2268,0.0336675
2269,0.0329206
2270,0.0333864
2271,0.0335882
2272,0.0332965
2273,0.0334698
2274,0.0355114
2275,0.0309797
2276,0.0330875
2277,0.0336108
2278,0.0330959
2279,0.033359
2280,0.0329002
2281,0.0338661
2282,0.0329158
2283,0.0335139
2284,0.0503918
2285,0.0404675
2286,0.0253347
2287,0.0335943
2288,0.0334928
2289,0.0331831
2290,0.0334366
2291,0.0330016
2292,0.0339912
2293,0.0327972
2294,0.0336471
2295,0.0325872
2296,0.0337902
2297,0.0336868
2298,0.03341
2299,0.0333069
2300,0.0329361
2301,0.0336599
2302,0.033367
2303,0.0329164
2304,0.0337103
2305,0.0329614
2306,0.0333644
2307,0.0335926
2308,0.04994
2309,0.0329454
2310,0.0334949
2311,0.0333034
2312,0.0333072
2313,0.033176
2314,0.0333816
2315,0.0334156
2316,0.0333456
2317,0.0335281
2318,0.0332093
2319,0.033459
2320,0.0331654
2321,0.0335704
2322,0.0330004
2323,0.0332699
2324,0.0330936
2325,0.0333464
2326,0.0335305
2327,0.0333844
2328,0.0333733
2329,0.0333537
2330,0.0332242
2331,0.0334208
2332,0.0331008
2333,0.0334129
2334,0.0332526
2335,0.033321
2336,0.0334441
2337,0.0332161
2338,0.0332182
2339,0.0333744
2340,0.0332294
2341,0.0337694
2342,0.0327724
2343,0.0340031
2344,0.0327661
2345,0.033919
2346,0.0360205
2347,0.0356666
2348,0.0277752
2349,0.0488631
2350,0.0321517
2351,0.0331506
2352,0.0328355
2353,0.0341589
2354,0.0326973
2355,0.0333595
2356,0.0332164
2357,0.0336258
2358,0.0332246
2359,0.0330521
2360,0.0334474
2361,0.0331716
2362,0.0334926
2363,0.0331312
2364,0.0334118
2365,0.0334594
2366,0.0331939
2367,0.0352617
2368,0.031299
2369,0.0338241
2370,0.0329209
2371,0.033502
2372,0.0332918
2373,0.0328021
2374,0.033322
2375,0.0334241
2376,0.0333789
2377,0.0332428
2378,0.0334628
2379,0.0333285
2380,0.033073
2381,0.0333269
2382,0.0335346
2383,0.0333682
2384,0.0333248
2385,0.0333219
2386,0.0345553
2387,0.033442
2388,0.0334601
2389,0.0330829
2390,0.0336001
2391,0.0332639
2392,0.0335269
2393,0.0328379
2394,0.0334928
2395,0.0333593
2396,0.0333089
2397,0.033235
2398,0.0332886
2399,0.0333795
2400,0.0333495
2401,0.0308397
2402,0.0319393
2403,0.0333693
2404,0.0333764
2405,0.0361353
2406,0.0307128
2407,0.0332761
2408,0.0331718
2409,0.0334227
2410,0.0332201
2411,0.0333831
2412,0.0335231
2413,0.0329984
2414,0.0333004
2415,0.0331012
2416,0.0334117
2417,0.0334583
2418,0.0331489
2419,0.033757
2420,0.032947
2421,0.0333131
2422,0.0333124
2423,0.0334838
2424,0.0330768
2425,0.0354028
2426,0.031282
2427,0.0335587
2428,0.0330566
2429,0.0337337
2430,0.0421663
2431,0.0453038
2432,0.0430486
2433,0.0251883
2434,0.0193872
2435,0.0327355
2436,0.0299825
2437,0.0347619
2438,0.0269118
2439,0.0335913
2440,0.0399509
2441,0.026156
2442,0.0334537
2443,0.0334848
2444,0.0333535
2445,0.0334399
2446,0.032981
2447,0.0336293
2448,0.0340854
2449,0.0335041
2450,0.0334397
2451,0.0331873
2452,0.0332024
2453,0.0332733
2454,0.0331771
2455,0.0335302
2456,0.0331775
2457,0.033252
2458,0.0335568
2459,0.0329972
2460,0.0335755
2461,0.0332724
2462,0.0332517
2463,0.0332479
2464,0.0332965
2465,0.0333935
2466,0.0331005
2467,0.0335096
2468,0.0334648
2469,0.0337898
2470,0.032887
2471,0.0330348
2472,0.0339572
2473,0.032732
2474,0.0332367
2475,0.0325371
2476,0.0340832
2477,0.0346543
2478,0.0354929
2479,0.0293492
2480,0.0332651
2481,0.036803
2482,0.0318082
2483,0.0323225
2484,0.0352907
2485,0.0355916
2486,0.0319813
2487,0.0314363
2488,0.0335456
2489,0.0309424
2490,0.0331906
2491,0.0333965
2492,0.0332959
2493,0.0332857
2494,0.0334147
2495,0.0334531
2496,0.032999
2497,0.0333337
2498,0.0332321
2499,0.0334359
2500,0.0333764
2501,0.0334761
2502,0.0338579
2503,0.0383003
2504,0.0541891
2505,0.0363425
2506,0.0321997
2507,0.0266203
2508,0.033471
2509,0.0303833
2510,0.0210262
2511,0.0288447
2512,0.0314167
2513,0.0333411
2514,0.0332193
2515,0.0332528
2516,0.0332978
2517,0.0334471
2518,0.0332022
2519,0.033672
2520,0.0327496
2521,0.0334864
2522,0.0332979
2523,0.0332951
2524,0.0332585
2525,0.0335484
2526,0.033114
2527,0.0334477
2528,0.0344589
2529,0.0321347
2530,0.033288
2531,0.0337823
2532,0.0328644
2533,0.0333438
2534,0.0330285
2535,0.0337118
2536,0.0333923
2537,0.0333513
2538,0.0332062
2539,0.0332227
2540,0.0348615
2541,0.0332048
2542,0.0332707
2543,0.0334044
2544,0.0330403
2545,0.0335191
2546,0.0331537
2547,0.0334984
2548,0.0331545
2549,0.033271
2550,0.0334885
2551,0.0333708
2552,0.0360813
2553,0.030665
2554,0.0336551
2555,0.034788
2556,0.0315522
2557,0.0330487
2558,0.0331739
2559,0.0333213
2560,0.0348676
2561,0.031759
2562,0.0331797
2563,0.0333674
2564,0.033543
2565,0.0334564
2566,0.0333905
2567,0.0341274
2568,0.0319559
2569,0.0335738
2570,0.0347138
2571,0.0505323
2572,0.033437
2573,0.0346101
2574,0.0336307
2575,0.034397
2576,0.0298062
2577,0.0331928
2578,0.0331957
2579,0.0334251
2580,0.0328126
2581,0.0369841
2582,0.0467212
2583,0.0334092
2584,0.0326128
2585,0.0335258
2586,0.0333252
2587,0.0333524
2588,0.0336767
2589,0.0328379
2590,0.0335403
2591,0.0331721
2592,0.0333822
2593,0.0331891
2594,0.03092
2595,0.0341404
2596,0.033304
2597,0.0324239
2598,0.0329534
2599,0.0333003
2600,0.0338259
2601,0.0379407
2602,0.0380236
2603,0.0391877
2604,0.0308567
2605,0.0313373
2606,0.0342592
2607,0.0232566
2608,0.0306687
2609,0.0336759
2610,0.032945
2611,0.0334322
2612,0.0330849
2613,0.0366536
2614,0.0310821
2615,0.0322637
2616,0.0332485
2617,0.0333137
2618,0.0335666
2619,0.0331943
2620,0.0335837
2621,0.0332366
2622,0.0331311
2623,0.0333304
2624,0.0367312
2625,0.0298729
2626,0.0333178
2627,0.0331053
2628,0.0333836
2629,0.0335516
2630,0.0332424
2631,0.0331858
2632,0.0332635
2633,0.0332869
2634,0.033352
2635,0.0334021
2636,0.0332423
2637,0.0334674
2638,0.0331542
2639,0.0333079
2640,0.0334027
2641,0.0332346
2642,0.0334438
2643,0.0332643
2644,0.0333774
2645,0.0363452
2646,0.0316627
2647,0.0321161
2648,0.0330704
2649,0.043394
2650,0.0401161
2651,0.0331846
2652,0.0334488
2653,0.0650498
2654,0.0716591
2655,0.0328893
2656,0.0330639
2657,0.0334791
2658,0.0334266
2659,0.0328592
2660,0.0336331
2661,0.036718
2662,0.0296766
2663,0.0335739
2664,0.0332632
2665,0.0332188
2666,0.0333317
2667,0.0380401
2668,0.0285472
2669,0.050403
2670,0.0335568
2671,0.0343645
2672,0.0314316
2673,0.0333026
2674,0.0332534
2675,0.033182
2676,0.0334128
2677,0.0332911
2678,0.0332184
2679,0.0334068
2680,0.0335526
2681,0.034593
2682,0.0553233
2683,0.0320107
2684,0.0279031
2685,0.0229791
2686,0.0266349
2687,0.0335051
2688,0.0365133
2689,0.0334065
2690,0.0332792
2691,0.0332617
2692,0.0333208
2693,0.0333388
2694,0.0333683
2695,0.0333084
2696,0.0331641
2697,0.0335266
2698,0.0332545
2699,0.0332603
2700,0.0334725
2701,0.0332629
2702,0.0333451
2703,0.0334404
2704,0.0331428
2705,0.0331654
2706,0.0332951
2707,0.0334713
2708,0.0332227
2709,0.0332937
2710,0.033317
2711,0.0332017
2712,0.0336222
2713,0.0331341
2714,0.0331657
2715,0.033457
2716,0.0332323
2717,0.0334351
2718,0.042668
2719,0.0373325
2720,0.0287149
2721,0.0333936
2722,0.0336051
2723,0.0329756
2724,0.0332947
2725,0.0331825
2726,0.0335698
2727,0.0334232
2728,0.033359
2729,0.0331546
2730,0.033084
2731,0.0333014
2732,0.0334786
2733,0.0333789
2734,0.0333247
2735,0.0332156
2736,0.0330256
2737,0.0335505
2738,0.0333271
2739,0.0331277
2740,0.0334058
2741,0.0334038
2742,0.0332532
2743,0.0334001
2744,0.0385816
2745,0.0278572
2746,0.0334455
2747,0.0333477
2748,0.033361
2749,0.037271
2750,0.0333854
2751,0.0332099
2752,0.0356942
2753,0.0310247
2754,0.0334449
2755,0.0333099
2756,0.0332289
2757,0.0332121
2758,0.0380243
2759,0.0287254
2760,0.0331081
2761,0.0334566
2762,0.0373623
2763,0.0292964
2764,0.0332147
2765,0.0332581
2766,0.0332105
2767,0.0335951
2768,0.0332138
2769,0.0332534
2770,0.0333121
2771,0.0333124
2772,0.0338141
2773,0.0331105
2774,0.0331976
2775,0.0332578
2776,0.0332785
2777,0.0333354
2778,0.0333238
2779,0.0366765
2780,0.0319263
2781,0.0333118
2782,0.0331905
2783,0.0334788
2784,0.0332736
2785,0.0333192
2786,0.0354768
2787,0.0310532
2788,0.0333774
2789,0.0334492
2790,0.0331781
2791,0.0333228
2792,0.033288
2793,0.0332145
2794,0.0334753
2795,0.033485
2796,0.0331767
2797,0.033288
2798,0.0333116
2799,0.0332171
2800,0.033478
2801,0.0332136
2802,0.0334398
2803,0.0331659
2804,0.0332282
2805,0.0334783
2806,0.0333895
2807,0.0333732
2808,0.0332083
2809,0.033191
2810,0.0342139
2811,0.0367165
2812,0.0300197
2813,0.0334648
2814,0.0331275
2815,0.0332035
2816,0.0334104
2817,0.0331271
2818,0.0333759
2819,0.0335447
2820,0.0332641
2821,0.0332214
2822,0.0332223
2823,0.0334254
2824,0.0331938
2825,0.0334573
2826,0.0332744
2827,0.0331533
2828,0.0333262
2829,0.0333876
2830,0.0332507
2831,0.0334588
2832,0.0335129
2833,0.0330863
2834,0.0357521
2835,0.0309253
2836,0.0330368
2837,0.0335246
2838,0.0359939
2839,0.0305095
2840,0.0340699
2841,0.0332122
2842,0.0333391
2843,0.033396
2844,0.0330937
2845,0.0334862
2846,0.03317
2847,0.0332467
2848,0.0383678
2849,0.028392
2850,0.034726
2851,0.0328409
2852,0.0325125
2853,0.0332474
2854,0.0333455
2855,0.0332556
2856,0.0359502
2857,0.0306812
2858,0.0332044
2859,0.0333284
2860,0.033341
2861,0.0333129
2862,0.0333183
2863,0.0332443
2864,0.0334693
2865,0.033394
2866,0.0334452
2867,0.0328632
2868,0.0334192
2869,0.0333722
2870,0.0334653
2871,0.0336228
2872,0.0332548
2873,0.0332527
2874,0.0334182
2875,0.0332488
2876,0.0333074
2877,0.0331755
2878,0.0330963
2879,0.0502234
2880,0.041269
2881,0.0269339
2882,0.0318266
2883,0.0333623
2884,0.0373147
2885,0.0292791
2886,0.0334224
2887,0.0332801
2888,0.033202
2889,0.0333481
2890,0.0333243
2891,0.0331952
2892,0.033453
2893,0.0332829
2894,0.0363629
2895,0.031636
2896,0.0319242
2897,0.0334048
2898,0.0332391
2899,0.0332893
2900,0.033417
2901,0.033527
2902,0.0332478
2903,0.0335108
2904,0.033257
2905,0.0332419
2906,0.0333399
2907,0.0331593
2908,0.0333815
2909,0.0334114
2910,0.033217
2911,0.0334371
2912,0.0333551
2913,0.0331977
2914,0.0333042
2915,0.033283
2916,0.0333804
2917,0.0332891
2918,0.0332425
2919,0.0333751
2920,0.033151
2921,0.0334583
2922,0.033198
2923,0.0334404
2924,0.0332259
2925,0.0332966
2926,0.0399935
2927,0.0302824
2928,0.0297504
2929,0.0334137
2930,0.0329873
2931,0.0334538
2932,0.0332222
2933,0.0332106
2934,0.0368269
2935,0.0298947
2936,0.0334349
2937,0.0331542
2938,0.0349904
2939,0.0374682
2940,0.0346461
2941,0.0287645
2942,0.0306142
2943,0.0338155
2944,0.0330432
2945,0.033051
2946,0.0334315
2947,0.033285
2948,0.0332707
2949,0.0333276
2950,0.0333866
2951,0.0333336
2952,0.0332952
2953,0.0331723
2954,0.0333669
2955,0.0334217
2956,0.0332374
2957,0.0333523
2958,0.0332712
2959,0.0376612
2960,0.0321857
2961,0.0301657
2962,0.0333192
2963,0.0332546
2964,0.0335712
2965,0.0331503
2966,0.0332363
2967,0.0374313
2968,0.0290707
2969,0.0334725
2970,0.0333546
2971,0.0332122
2972,0.0333469
2973,0.0332188
2974,0.0332929
2975,0.033355
2976,0.0333615
2977,0.0333304
2978,0.0332086
2979,0.0334314
2980,0.0396994
2981,0.0291439
2982,0.0326705
2983,0.0310149
2984,0.0332195
2985,0.0333337
2986,0.0363279
2987,0.0302925
2988,0.0333804
2989,0.0334697
2990,0.0334189
2991,0.0330737
2992,0.0330885
2993,0.0334135
2994,0.0338578
2995,0.0328925
2996,0.0330157
2997,0.0335527
2998,0.0344932
2999,0.0321328
3000,0.0331416
3001,0.0333495
3002,0.0332779
3003,0.0333075
3004,0.0333573
3005,0.0333132
3006,0.0333523
3007,0.0332228
3008,0.0334056
3009,0.0333271
3010,0.0333447
3011,0.0333081
3012,0.033199
3013,0.0334888
3014,0.0330509
3015,0.0333802
3016,0.0334321
3017,0.0332711
3018,0.0333159
3019,0.0331298
3020,0.0334618
3021,0.0333209
3022,0.0333397
3023,0.034232
3024,0.0331163
3025,0.0333459
3026,0.0332116
3027,0.032969
3028,0.0337078
3029,0.0333685
3030,0.0332303
3031,0.0334416
3032,0.0332741
3033,0.0332944
3034,0.0333718
3035,0.0332928
3036,0.0331556
3037,0.0333738
3038,0.0333966
3039,0.0330536
3040,0.033663
3041,0.0330571
3042,0.0333718
3043,0.0332074
3044,0.0334731
3045,0.033347
3046,0.0332181
3047,0.0335079
3048,0.0333255
3049,0.0330993
3050,0.0334381
3051,0.0333324
3052,0.0332273
3053,0.0339582
3054,0.0334299
3055,0.0330556
3056,0.0366734
3057,0.0296665
3058,0.0337032
3059,0.0330681
3060,0.033618
3061,0.0331975
3062,0.0331272
3063,0.0334278
3064,0.033389
3065,0.0331438
3066,0.0423174
3067,0.0242949
3068,0.0335915
3069,0.0332389
3070,0.0333297
3071,0.0331002
3072,0.0394436
3073,0.0278322
3074,0.032488
3075,0.0332899
3076,0.0333603
3077,0.0332733
3078,0.0333742
3079,0.0332458
3080,0.0334098
3081,0.0333436
3082,0.0331868
3083,0.0333119
3084,0.033387
3085,0.0346049
3086,0.0321286
3087,0.0332841
3088,0.0332201
3089,0.0332143
3090,0.0333806
3091,0.0332419
3092,0.0334097
3093,0.0334431
3094,0.0397765
3095,0.0303148
3096,0.0303493
3097,0.0327348
3098,0.0333616
3099,0.0333633
3100,0.0334279
3101,0.0331164
3102,0.0362637
3103,0.036176
3104,0.0276717
3105,0.0331931
3106,0.0332168
3107,0.0334549
3108,0.0333285
3109,0.0333051
3110,0.033202
3111,0.0335095
3112,0.0332186
3113,0.0355114
3114,0.0332422
3115,0.0315444
3116,0.0333528
3117,0.0333342
3118,0.0332037
3119,0.0330913
3120,0.0332974
3121,0.0333006
3122,0.036445
3123,0.0301471
3124,0.033532
3125,0.0332346
3126,0.0333279
3127,0.0348431
3128,0.0317322
3129,0.033271
3130,0.0334249
3131,0.0332457
3132,0.0332255
3133,0.0332905
3134,0.0333542
3135,0.0333657
3136,0.0333417
3137,0.0333303
3138,0.0332523
3139,0.0332353
3140,0.0335022
3141,0.033338
3142,0.0331937
3143,0.0334805
3144,0.0331526
3145,0.0335055
3146,0.0333452
3147,0.0332978
3148,0.0334229
3149,0.0333482
3150,0.0332075
3151,0.0333449
3152,0.0368903
3153,0.0311622
3154,0.031884
3155,0.0333438
3156,0.0332877
3157,0.0333358
3158,0.0333156
3159,0.0332038
3160,0.0334415
3161,0.0333573
3162,0.0332549
3163,0.0367121
3164,0.0333854
3165,0.0297965
3166,0.0333059
3167,0.0333016
3168,0.0333322
3169,0.0333493
3170,0.0333156
3171,0.0407746
3172,0.0259832
3173,0.0443416
3174,0.0311464
3175,0.0333749
3176,0.0331832
3177,0.0333111
3178,0.0331214
3179,0.0333899
3180,0.0384735
3181,0.0315874
3182,0.0344705
3183,0.032306
3184,0.0297778
3185,0.0373009
3186,0.0314426
3187,0.0363512
3188,0.0319687
3189,0.0321359
3190,0.0307607
3191,0.0332989
3192,0.0332102
3193,0.0334693
3194,0.0333799
3195,0.0332041
3196,0.0408662
3197,0.0305334
3198,0.0312617
3199,0.0304173
3200,0.0333665
3201,0.0334924
3202,0.0332639
3203,0.0333047
3204,0.0333092
3205,0.0368095
3206,0.0331564
3207,0.0334056
3208,0.0331997
3209,0.0370672
3210,0.0295656
3211,0.0333396
3212,0.0333531
3213,0.033363
3214,0.0332278
3215,0.0331332
3216,0.0334302
3217,0.0335382
3218,0.0331188
3219,0.0334567
3220,0.0331921
3221,0.0334185
3222,0.0331908
3223,0.0378805
3224,0.0315831
3225,0.0305347
3226,0.0334044
3227,0.0331089
3228,0.0334471
3229,0.033336
3230,0.0432775
3231,0.0298778
3232,0.0315232
3233,0.0296636
3234,0.0321666
3235,0.0333164
3236,0.0352617
3237,0.0332218
3238,0.0332877
3239,0.0333222
3240,0.0403234
3241,0.0337813
3242,0.0257673
3243,0.0336453
3244,0.0332837
3245,0.0332611
3246,0.0332057
3247,0.0332177
3248,0.0333733
3249,0.0332936
3250,0.0376792
3251,0.0290034
3252,0.0332472
