iter,rank,ant_move_s,phen_sync_s,evaporation_s,total_s
570,3,0.719868,2.77497,0.250992,3.74583
571,3,0.721041,2.77965,0.251421,3.75211
572,3,0.722136,2.78426,0.251739,3.75813
573,3,0.723374,2.78949,0.252276,3.76514
574,3,0.724599,2.79429,0.252521,3.77141
575,3,0.725656,2.79904,0.252851,3.77755
576,3,0.726783,2.80343,0.253219,3.78343
577,3,0.728107,2.80791,0.253586,3.78961
578,3,0.729443,2.81275,0.254074,3.79626
579,3,0.730658,2.81744,0.254504,3.8026
580,3,0.732899,2.82445,0.254947,3.81229
581,3,0.734256,2.83004,0.255201,3.8195
582,3,0.735354,2.83571,0.255398,3.82646
583,3,0.736474,2.84062,0.25578,3.83287
584,3,0.737707,2.84574,0.256284,3.83973
585,3,0.738968,2.85089,0.256608,3.84647
586,3,0.741631,2.85416,0.257004,3.85279
587,3,0.742862,2.85866,0.257319,3.85884
588,3,0.743984,2.86329,0.257708,3.86498
589,3,0.745662,2.86956,0.258304,3.87353
590,3,0.747465,2.87516,0.25935,3.88197
591,3,0.748969,2.88075,0.259847,3.88957
592,3,0.753514,2.89391,0.260234,3.90766
593,3,0.75474,2.89909,0.261019,3.91485
594,3,0.756036,2.90363,0.261785,3.92145
595,3,0.757236,2.90893,0.262079,3.92825
596,3,0.758605,2.91385,0.262395,3.93485
597,3,0.759854,2.91897,0.262912,3.94174
598,3,0.761017,2.92421,0.263297,3.94852
599,3,0.762355,2.92944,0.263665,3.95546
600,3,0.763804,2.93439,0.264133,3.96233
601,3,0.765254,2.93977,0.264634,3.96966
602,3,0.766651,2.94475,0.265042,3.97644
603,3,0.768219,2.9496,0.265595,3.98342
604,3,0.769844,2.95496,0.266052,3.99085
605,3,0.77141,2.96563,0.266488,4.00353
606,3,0.773111,2.97417,0.269108,4.01638
607,3,0.77436,2.97997,0.269731,4.02406
608,3,0.776198,2.9857,0.270002,4.0319
609,3,0.777828,2.99254,0.270665,4.04104
610,3,0.77922,2.99825,0.27108,4.04855
611,3,0.780604,3.00323,0.271602,4.05544
612,3,0.781831,3.00779,0.27188,4.0615
613,3,0.783058,3.01246,0.272382,4.0679
614,3,0.784243,3.01713,0.272808,4.07419
615,3,0.785508,3.02173,0.273115,4.08036
616,3,0.786716,3.02634,0.273489,4.08655
617,3,0.787623,3.03147,0.273971,4.09306
618,3,0.789036,3.03629,0.274436,4.09976
619,3,0.790182,3.04184,0.274963,4.10698
620,3,0.791339,3.04672,0.275209,4.11327
621,3,0.792516,3.05131,0.275583,4.11941
622,3,0.793808,3.05612,0.276052,4.12598
623,3,0.795112,3.061,0.276629,4.13274
624,3,0.796447,3.06529,0.276974,4.13871
625,3,0.797591,3.0704,0.277235,4.14523
626,3,0.798803,3.07525,0.277824,4.15188
627,3,0.800115,3.07947,0.278212,4.1578
628,3,0.80126,3.08374,0.278592,4.16359
629,3,0.802661,3.08858,0.279136,4.17038
630,3,0.803791,3.0932,0.279573,4.17657
631,3,0.805003,3.09772,0.279964,4.18269
632,3,0.806023,3.10252,0.280322,4.18887
633,3,0.807623,3.10655,0.280752,4.19493
634,3,0.809276,3.11105,0.281203,4.20153
635,3,0.810464,3.11647,0.28165,4.20859
636,3,0.811512,3.12127,0.281969,4.21475
637,3,0.812676,3.12612,0.28234,4.22113
638,3,0.813797,3.13079,0.28275,4.22734
639,3,0.814926,3.13552,0.28349,4.23393
640,3,0.816172,3.1398,0.283936,4.23991
641,3,0.817339,3.14473,0.284341,4.24641
642,3,0.8186,3.14958,0.284768,4.25295
643,3,0.820011,3.15471,0.285142,4.25986
644,3,0.821186,3.15932,0.285402,4.26591
645,3,0.822347,3.16465,0.285829,4.27282
646,3,0.823405,3.16921,0.286096,4.27871
647,3,0.824762,3.17482,0.286508,4.28609
648,3,0.825998,3.17998,0.286902,4.29288
649,3,0.82709,3.18482,0.287226,4.29914
650,3,0.828223,3.18998,0.287622,4.30582
651,3,0.82996,3.19534,0.287982,4.31328
652,3,0.831286,3.20066,0.288384,4.32033
653,3,0.832321,3.2055,0.28864,4.32646
654,3,0.833911,3.21018,0.288991,4.33309
655,3,0.834988,3.21486,0.289345,4.33919
656,3,0.836061,3.21965,0.28972,4.34543
657,3,0.837736,3.22581,0.296707,4.36025
658,3,0.841771,3.25822,0.298384,4.39838
659,3,0.84343,3.26403,0.299032,4.40649
660,3,0.84433,3.27042,0.299388,4.41413
661,3,0.845536,3.27584,0.299681,4.42106
662,3,0.846821,3.281,0.30022,4.42804
663,3,0.848322,3.28583,0.300579,4.43473
664,3,0.849188,3.2916,0.300866,4.44165
665,3,0.850208,3.29708,0.301578,4.44886
666,3,0.851655,3.30483,0.302052,4.45854
667,3,0.853688,3.31062,0.302363,4.46667
668,3,0.856474,3.31452,0.302851,4.47385
669,3,0.858477,3.32029,0.303253,4.48202
670,3,0.859791,3.32718,0.303545,4.49051
671,3,0.861194,3.33298,0.304082,4.49825
672,3,0.862554,3.33789,0.304447,4.50489
673,3,0.863729,3.34243,0.304767,4.51093
674,3,0.864656,3.34705,0.305208,4.51691
675,3,0.86593,3.35134,0.305557,4.52283
676,3,0.867173,3.35612,0.305842,4.52913
677,3,0.868474,3.36065,0.306185,4.53531
678,3,0.869505,3.3654,0.306519,4.54142
679,3,0.870455,3.37055,0.306753,4.54776
680,3,0.871535,3.37561,0.307007,4.55415
681,3,0.872676,3.38041,0.307366,4.56045
682,3,0.873733,3.38497,0.307777,4.56648
683,3,0.874844,3.39019,0.308175,4.57321
684,3,0.875792,3.39494,0.308575,4.57931
685,3,0.876894,3.39942,0.308979,4.58529
686,3,0.878386,3.40509,0.309349,4.59283
687,3,0.879435,3.41103,0.30986,4.60032
688,3,0.880771,3.41589,0.310121,4.60678
689,3,0.882052,3.42074,0.310457,4.61325
690,3,0.883427,3.42804,0.311344,4.62281
691,3,0.885155,3.43788,0.312,4.63503
692,3,0.886152,3.4526,0.312367,4.65112
693,3,0.88744,3.45733,0.312844,4.65761
694,3,0.888518,3.46235,0.313157,4.66403
695,3,0.889689,3.46776,0.313399,4.67085
696,3,0.891175,3.47314,0.313884,4.6782
697,3,0.892736,3.4785,0.314237,4.68547
698,3,0.89448,3.48365,0.314659,4.69279
699,3,0.897186,3.49084,0.315066,4.7031
700,3,0.89873,3.49651,0.315441,4.71068
701,3,0.900525,3.50232,0.315891,4.71874
702,3,0.901767,3.5099,0.316489,4.72816
703,3,0.902975,3.51553,0.316774,4.73528
704,3,0.903959,3.52094,0.317035,4.74193
705,3,0.905152,3.52592,0.317465,4.74854
706,3,0.906509,3.53037,0.317794,4.75468
707,3,0.907732,3.53521,0.318127,4.76107
708,3,0.908877,3.53998,0.318468,4.76732
709,3,0.910082,3.5448,0.318878,4.77376
710,3,0.911301,3.54962,0.319184,4.78011
711,3,0.912411,3.55408,0.319554,4.78604
712,3,0.913422,3.55881,0.319972,4.7922
713,3,0.914638,3.56339,0.320245,4.79827
714,3,0.9158,3.56787,0.320666,4.80434
715,3,0.916885,3.57303,0.32089,4.81081
716,3,0.917977,3.57812,0.321181,4.81727
717,3,0.919386,3.58368,0.321581,4.82465
718,3,0.920903,3.5885,0.321875,4.83128
719,3,0.922117,3.59288,0.322197,4.8372
720,3,0.923329,3.59743,0.322566,4.84332
721,3,0.924905,3.60238,0.323143,4.85043
722,3,0.927295,3.60944,0.324052,4.86079
723,3,0.930794,3.63173,0.324299,4.88682
724,3,0.931426,3.63869,0.32521,4.89533
725,3,0.932862,3.64357,0.325565,4.902
726,3,0.934089,3.64882,0.325973,4.90888
727,3,0.935353,3.65421,0.328868,4.91843
728,3,0.936653,3.65962,0.329219,4.92549
729,3,0.938528,3.66371,0.329637,4.93188
730,3,0.939853,3.66928,0.330018,4.93915
731,3,0.943142,3.6759,0.330592,4.94964
732,3,0.945393,3.68152,0.331,4.95791
733,3,0.946826,3.68731,0.331725,4.96586
734,3,0.949068,3.69302,0.332156,4.97424
735,3,0.950107,3.70056,0.332969,4.98364
736,3,0.951595,3.70596,0.333604,4.99115
737,3,0.953236,3.711,0.334047,4.99828
738,3,0.954722,3.71533,0.334413,5.00446
739,3,0.95595,3.72031,0.334805,5.01107
740,3,0.957092,3.72542,0.335062,5.01757
741,3,0.958486,3.73005,0.33554,5.02408
742,3,0.959704,3.73555,0.335993,5.03125
743,3,0.960844,3.74017,0.336476,5.03749
744,3,0.962192,3.74489,0.336898,5.04398
745,3,0.9636,3.74948,0.337499,5.05057
746,3,0.964852,3.75456,0.338113,5.05752
747,3,0.966115,3.75962,0.338455,5.06419
748,3,0.966994,3.76506,0.338762,5.07082
749,3,0.9684,3.77134,0.339092,5.07883
750,3,0.969639,3.77643,0.339389,5.08546
751,3,0.970911,3.78089,0.339779,5.09158
752,3,0.972528,3.78641,0.340124,5.09906
753,3,0.974294,3.79244,0.340695,5.10743
754,3,0.977229,3.79844,0.341472,5.11714
755,3,0.979084,3.80473,0.341906,5.12572
756,3,0.980453,3.81123,0.342502,5.13419
757,3,0.98195,3.81837,0.343064,5.14338
758,3,0.98337,3.82653,0.343502,5.15341
759,3,0.984813,3.83185,0.343778,5.16044
760,3,0.986142,3.83755,0.344289,5.16798
761,3,0.987365,3.84236,0.344689,5.17442
762,3,0.988426,3.8474,0.345096,5.18092
763,3,0.989855,3.8522,0.348458,5.19051
764,3,0.991197,3.85723,0.348835,5.19726
765,3,0.992385,3.86214,0.349095,5.20361
766,3,0.993626,3.86716,0.349584,5.21037
767,3,0.99477,3.87163,0.35004,5.21644
768,3,0.995926,3.8762,0.351,5.22313
769,3,0.997073,3.88058,0.351401,5.22905
770,3,0.998247,3.88496,0.351777,5.23499
771,3,0.999357,3.88936,0.352133,5.24085
772,3,1.00044,3.89394,0.352553,5.24693
773,3,1.00152,3.89873,0.352943,5.2532
774,3,1.00296,3.90447,0.353318,5.26075
775,3,1.00472,3.91027,0.35365,5.26864
776,3,1.00561,3.91508,0.354098,5.27479
777,3,1.00682,3.91974,0.354569,5.28113
778,3,1.00809,3.92497,0.35484,5.2879
779,3,1.00917,3.92953,0.355164,5.29386
780,3,1.01002,3.93408,0.355486,5.29959
781,3,1.01099,3.93866,0.35589,5.30555
782,3,1.01225,3.94292,0.356273,5.31144
783,3,1.01315,3.94838,0.356616,5.31815
784,3,1.01426,3.95271,0.357034,5.324
785,3,1.01519,3.95734,0.357452,5.32999
786,3,1.01618,3.96164,0.35777,5.33559
787,3,1.01736,3.96618,0.358013,5.34155
788,3,1.0185,3.97031,0.358554,5.34737
789,3,1.01974,3.97486,0.359023,5.35363
790,3,1.02083,3.97936,0.359442,5.35963
791,3,1.02189,3.98406,0.359703,5.36565
792,3,1.02291,3.98873,0.36012,5.37175
793,3,1.02381,3.99365,0.360489,5.37795
794,3,1.02478,3.99799,0.360842,5.38361
795,3,1.0258,4.0026,0.361321,5.38972
796,3,1.02702,4.0071,0.361912,5.39603
797,3,1.02795,4.01153,0.362193,5.40168
798,3,1.02883,4.01592,0.362659,5.40741
799,3,1.02988,4.02019,0.363006,5.41308
800,3,1.03106,4.02474,0.36366,5.41946
801,3,1.03216,4.02959,0.364179,5.42592
802,3,1.03333,4.0344,0.36457,5.4323
803,3,1.0345,4.03799,0.364977,5.43746
804,3,1.03571,4.04242,0.365426,5.44356
805,3,1.03687,4.04671,0.365795,5.44937
806,3,1.03791,4.05134,0.366394,5.45564
807,3,1.03911,4.05624,0.366869,5.46221
808,3,1.04035,4.06072,0.367433,5.46851
809,3,1.04145,4.06587,0.368181,5.4755
810,3,1.04271,4.0713,0.368547,5.48256
811,3,1.0437,4.07582,0.369095,5.48862
812,3,1.0448,4.08073,0.369485,5.49502
813,3,1.04576,4.0865,0.369753,5.50201
814,3,1.04679,4.09117,0.37016,5.50811
815,3,1.04783,4.09576,0.370623,5.51422
816,3,1.04901,4.10023,0.371037,5.52028
817,3,1.05027,4.10459,0.371379,5.52624
818,3,1.05148,4.10954,0.371979,5.53299
819,3,1.05272,4.1145,0.372451,5.53967
820,3,1.0537,4.11964,0.372964,5.5463
821,3,1.05484,4.12473,0.373432,5.55301
822,3,1.0561,4.12915,0.373966,5.55921
823,3,1.05745,4.13376,0.374478,5.56569
824,3,1.05865,4.13856,0.374951,5.57216
825,3,1.05976,4.14359,0.376272,5.57963
826,3,1.06086,4.14786,0.376548,5.58527
827,3,1.06209,4.15288,0.37691,5.59188
828,3,1.06311,4.15799,0.37731,5.59841
829,3,1.06408,4.16308,0.377799,5.60496
830,3,1.06526,4.16776,0.378157,5.61117
831,3,1.06616,4.17264,0.37849,5.61729
832,3,1.06743,4.17716,0.378957,5.62356
833,3,1.06875,4.18208,0.379611,5.63044
834,3,1.07001,4.18696,0.380119,5.63709
835,3,1.07103,4.19163,0.380544,5.6432
836,3,1.07217,4.19601,0.380931,5.64912
837,3,1.07304,4.20091,0.381272,5.65522
838,3,1.07402,4.20565,0.381704,5.66138
839,3,1.07506,4.2105,0.382028,5.66759
840,3,1.07592,4.21534,0.382713,5.67398
841,3,1.07697,4.22003,0.383097,5.6801
842,3,1.07797,4.22463,0.383481,5.68609
843,3,1.07919,4.22965,0.383981,5.69282
844,3,1.08035,4.23431,0.38423,5.69888
845,3,1.08145,4.23885,0.384654,5.70496
846,3,1.08248,4.24353,0.385307,5.71131
847,3,1.08358,4.24788,0.385654,5.71711
848,3,1.08479,4.25227,0.385904,5.72296
849,3,1.08592,4.25658,0.386341,5.72884
850,3,1.08709,4.26117,0.386794,5.73505
851,3,1.08818,4.26556,0.387187,5.74092
852,3,1.08927,4.2702,0.387484,5.74695
853,3,1.09031,4.27449,0.387891,5.7527
854,3,1.09142,4.27945,0.388256,5.75912
855,3,1.09244,4.28403,0.388622,5.76509
856,3,1.0934,4.28866,0.388939,5.771
857,3,1.09455,4.29321,0.389369,5.77713
858,3,1.09566,4.29762,0.389729,5.78301
859,3,1.09674,4.30192,0.390133,5.78879
860,3,1.09774,4.30641,0.390583,5.79473
861,3,1.09861,4.31119,0.390988,5.80079
862,3,1.09988,4.31587,0.391347,5.8071
863,3,1.1021,4.32029,0.391694,5.81409
864,3,1.10331,4.32537,0.392173,5.82085
865,3,1.10446,4.32998,0.392801,5.82724
866,3,1.10581,4.33446,0.39325,5.83352
867,3,1.10666,4.33968,0.393749,5.8401
868,3,1.10808,4.34415,0.394167,5.8464
869,3,1.10909,4.34848,0.394527,5.8521
870,3,1.11024,4.35354,0.394896,5.85868
871,3,1.11134,4.35828,0.3952,5.86482
872,3,1.11245,4.3627,0.395616,5.87077
873,3,1.11359,4.36755,0.397521,5.87866
874,3,1.11498,4.3718,0.397873,5.88466
875,3,1.11619,4.3761,0.398346,5.89064
876,3,1.11728,4.38071,0.398669,5.89666
877,3,1.11841,4.38529,0.399066,5.90277
878,3,1.12019,4.38919,0.400004,5.90939
879,3,1.12141,4.39366,0.400358,5.91543
880,3,1.12253,4.398,0.40074,5.92127
881,3,1.12353,4.4034,0.401148,5.92808
882,3,1.12476,4.40793,0.401532,5.93423
883,3,1.12591,4.41253,0.40188,5.94033
884,3,1.12699,4.41727,0.402151,5.94641
885,3,1.12809,4.42195,0.402518,5.95256
886,3,1.12905,4.42662,0.402908,5.95858
887,3,1.13029,4.43114,0.403323,5.96474
888,3,1.13139,4.43564,0.403899,5.97093
889,3,1.13256,4.43997,0.404261,5.97679
890,3,1.13364,4.4442,0.404573,5.98242
891,3,1.13455,4.44896,0.405163,5.98867
892,3,1.13574,4.45393,0.405701,5.99537
893,3,1.13717,4.45804,0.406102,6.00132
894,3,1.13846,4.46258,0.406529,6.00757
895,3,1.13939,4.46714,0.40692,6.01345
896,3,1.1405,4.47218,0.407372,6.02005
897,3,1.14156,4.47679,0.407831,6.02618
898,3,1.14258,4.4821,0.408724,6.0334
899,3,1.14444,4.48771,0.409208,6.04136
900,3,1.14553,4.49603,0.409568,6.05113
901,3,1.14657,4.50113,0.409801,6.05751
902,3,1.14757,4.50574,0.410157,6.06346
903,3,1.14864,4.51087,0.410513,6.07002
904,3,1.14982,4.51581,0.410946,6.07658
905,3,1.15089,4.52034,0.411466,6.08269
906,3,1.15213,4.52551,0.411869,6.0895
907,3,1.15313,4.52991,0.412274,6.09532
908,3,1.15413,4.53473,0.412589,6.10145
909,3,1.15515,4.53943,0.413006,6.10759
910,3,1.15632,4.54386,0.413407,6.11359
911,3,1.15732,4.54839,0.413633,6.11934
912,3,1.15853,4.55303,0.414157,6.12571
913,3,1.15964,4.55737,0.41456,6.13157
914,3,1.16064,4.56174,0.41515,6.13753
915,3,1.16161,4.56645,0.415548,6.14361
916,3,1.16272,4.57132,0.415955,6.15
917,3,1.16379,4.57556,0.416289,6.15563
918,3,1.1649,4.58062,0.416654,6.16217
919,3,1.16589,4.58543,0.417059,6.16838
920,3,1.1669,4.58985,0.417475,6.17422
921,3,1.16803,4.59423,0.417915,6.18017
922,3,1.16918,4.59873,0.418384,6.18628
923,3,1.1703,4.6038,0.418792,6.19289
924,3,1.17141,4.60839,0.419156,6.19896
925,3,1.17252,4.61333,0.419501,6.20535
926,3,1.17345,4.61841,0.419966,6.21183
927,3,1.17468,4.62319,0.420302,6.21817
928,3,1.17591,4.62816,0.42063,6.2247
929,3,1.17715,4.63298,0.421202,6.23133
930,3,1.17827,4.63741,0.421576,6.23725
931,3,1.17917,4.64233,0.422069,6.24356
932,3,1.18042,4.64694,0.422468,6.24983
933,3,1.1817,4.6517,0.422852,6.25624
934,3,1.18293,4.65606,0.423224,6.26221
935,3,1.18397,4.66052,0.423609,6.2681
936,3,1.18509,4.66515,0.42396,6.2742
937,3,1.18599,4.66982,0.424327,6.28013
938,3,1.18697,4.67432,0.424712,6.28601
939,3,1.18789,4.67932,0.425011,6.29222
940,3,1.18894,4.68421,0.425225,6.29837
941,3,1.19013,4.68905,0.425524,6.30471
942,3,1.19114,4.69404,0.426049,6.31123
943,3,1.19217,4.69868,0.426427,6.31727
944,3,1.19334,4.70345,0.426843,6.32363
945,3,1.19458,4.70796,0.427312,6.32986
946,3,1.19566,4.71236,0.427614,6.33564
947,3,1.19664,4.717,0.428125,6.34177
948,3,1.19789,4.72209,0.42848,6.34846
949,3,1.19896,4.72687,0.428961,6.35479
950,3,1.20006,4.73146,0.429483,6.36101
951,3,1.20108,4.7363,0.429878,6.36726
952,3,1.20241,4.74091,0.430162,6.37348
953,3,1.20366,4.74564,0.430619,6.37991
954,3,1.20758,4.7601,0.435161,6.40284
955,3,1.20844,4.76472,0.435726,6.40889
956,3,1.20973,4.76913,0.436229,6.4151
957,3,1.21066,4.77357,0.436633,6.42086
958,3,1.21163,4.77813,0.436968,6.42673
959,3,1.21261,4.78317,0.437267,6.43305
960,3,1.21358,4.78789,0.437657,6.43913
961,3,1.21486,4.79242,0.438043,6.44532
962,3,1.21595,4.79687,0.438389,6.45121
963,3,1.21705,4.80168,0.43879,6.45752
964,3,1.21795,4.8067,0.439118,6.46377
965,3,1.21916,4.81151,0.439554,6.47022
966,3,1.22081,4.81623,0.439957,6.47699
967,3,1.22207,4.82054,0.44052,6.48314
968,3,1.22301,4.82573,0.440839,6.48958
969,3,1.22421,4.83014,0.441303,6.49565
970,3,1.22533,4.83446,0.441695,6.50149
971,3,1.22637,4.83928,0.442084,6.50773
972,3,1.22734,4.84391,0.442357,6.51361
973,3,1.22851,4.84875,0.442805,6.52007
974,3,1.22942,4.85309,0.443111,6.52563
975,3,1.23153,4.85882,0.443644,6.534
976,3,1.23334,4.86436,0.444055,6.54176
977,3,1.23464,4.87067,0.444494,6.54981
978,3,1.23592,4.87672,0.444884,6.55753
979,3,1.23737,4.88213,0.445192,6.56469
980,3,1.23851,4.88736,0.445534,6.5714
981,3,1.23973,4.89268,0.445749,6.57815
982,3,1.24111,4.89812,0.446098,6.58532
983,3,1.24226,4.90287,0.446425,6.59155
984,3,1.2433,4.90761,0.449978,6.60089
985,3,1.24447,4.91224,0.450315,6.60703
986,3,1.24579,4.91686,0.450659,6.6133
987,3,1.24675,4.9219,0.450985,6.61963
988,3,1.24804,4.9266,0.451341,6.62598
989,3,1.24902,4.93155,0.451916,6.63249
990,3,1.25026,4.93625,0.452277,6.63879
991,3,1.25125,4.94097,0.452621,6.64484
992,3,1.25242,4.94551,0.453022,6.65095
993,3,1.25363,4.95049,0.453457,6.65758
994,3,1.25483,4.95496,0.453851,6.66364
995,3,1.25586,4.95945,0.454444,6.66975
996,3,1.25708,4.96598,0.454885,6.67794
997,3,1.25838,4.97105,0.455353,6.68479
998,3,1.25967,4.97648,0.455542,6.69168
999,3,1.26071,4.98174,0.45889,6.70133
1000,3,1.26189,4.98632,0.459289,6.7075
1001,3,1.26301,4.9908,0.459561,6.71337
1002,3,1.26615,5.00469,0.464428,6.73527
1003,3,1.26821,5.02304,0.465011,6.75626
1004,3,1.26959,5.02777,0.465278,6.76264
1005,3,1.27084,5.03344,0.4657,6.76997
1006,3,1.2722,5.03854,0.465972,6.77671
1007,3,1.27344,5.04389,0.467424,6.78476
1008,3,1.27469,5.0489,0.467817,6.79141
1009,3,1.27587,5.05362,0.468245,6.79773
1010,3,1.27726,5.05871,0.468663,6.80464
1011,3,1.27816,5.0644,0.469405,6.81196
1012,3,1.28059,5.0711,0.470049,6.82174
1013,3,1.28218,5.07669,0.470687,6.82955
1014,3,1.2839,5.08358,0.471417,6.8389
1015,3,1.28587,5.09112,0.472019,6.84901
1016,3,1.28731,5.09644,0.472461,6.85621
1017,3,1.28875,5.10176,0.472768,6.86328
1018,3,1.28996,5.10645,0.473076,6.86949
1019,3,1.2908,5.1115,0.473454,6.87575
1020,3,1.29172,5.11638,0.473805,6.8819
1021,3,1.29301,5.1229,0.474361,6.89027
1022,3,1.29445,5.1284,0.474678,6.89753
1023,3,1.29533,5.13353,0.474972,6.90384
1024,3,1.2963,5.13857,0.475419,6.91028
1025,3,1.2976,5.14365,0.475863,6.9171
1026,3,1.29852,5.14822,0.476199,6.92294
1027,3,1.29973,5.15303,0.477047,6.92981
1028,3,1.30095,5.15759,0.477457,6.93599
1029,3,1.30212,5.16312,0.478159,6.9434
1030,3,1.30333,5.16815,0.478548,6.95003
1031,3,1.30451,5.17269,0.478976,6.95617
1032,3,1.30604,5.17705,0.479422,6.96251
1033,3,1.30731,5.1819,0.479822,6.96903
1034,3,1.30961,5.18847,0.480387,6.97846
1035,3,1.31091,5.19351,0.480716,6.98513
1036,3,1.31214,5.19905,0.480945,6.99213
1037,3,1.31334,5.20379,0.481327,6.99846
1038,3,1.31468,5.20832,0.481856,7.00485
1039,3,1.31584,5.21324,0.482266,7.01135
1040,3,1.31703,5.21767,0.482609,7.01731
1041,3,1.31889,5.22329,0.483043,7.02522
1042,3,1.32004,5.24015,0.485188,7.04538
1043,3,1.32185,5.24867,0.485765,7.05628
1044,3,1.32268,5.25331,0.486397,7.06239
1045,3,1.32373,5.25843,0.486692,7.06885
1046,3,1.32469,5.26355,0.487143,7.07539
1047,3,1.32611,5.26852,0.487773,7.0824
1048,3,1.32732,5.27402,0.488018,7.08936
1049,3,1.32857,5.27889,0.488509,7.09597
1050,3,1.32998,5.28383,0.489018,7.10282
1051,3,1.33189,5.29162,0.489617,7.11313
1052,3,1.33359,5.2983,0.490044,7.12193
1053,3,1.33502,5.30478,0.490782,7.13058
1054,3,1.33714,5.31022,0.491116,7.13847
1055,3,1.33855,5.31793,0.491676,7.14815
1056,3,1.33985,5.32341,0.491959,7.15522
1057,3,1.34084,5.32897,0.492303,7.16211
1058,3,1.34219,5.33384,0.492752,7.16878
1059,3,1.34321,5.3389,0.49306,7.17517
1060,3,1.34428,5.34369,0.493353,7.18132
1061,3,1.34527,5.34891,0.493743,7.18792
1062,3,1.3461,5.35434,0.494069,7.19451
1063,3,1.34747,5.35874,0.494584,7.20079
1064,3,1.34848,5.36347,0.495046,7.207
1065,3,1.34954,5.36837,0.495522,7.21342
1066,3,1.35062,5.37588,0.496032,7.22253
1067,3,1.35199,5.38152,0.496448,7.22995
1068,3,1.35335,5.38736,0.496922,7.23763
1069,3,1.35425,5.39336,0.497279,7.24489
1070,3,1.3554,5.39808,0.497657,7.25114
1071,3,1.3563,5.40315,0.497904,7.25736
1072,3,1.35744,5.40785,0.498311,7.2636
1073,3,1.35863,5.41225,0.498673,7.26956
1074,3,1.35982,5.41653,0.499142,7.27549
1075,3,1.36093,5.4211,0.499492,7.28153
1076,3,1.3624,5.42555,0.499834,7.28779
1077,3,1.36367,5.43036,0.500436,7.29447
1078,3,1.36494,5.43506,0.500764,7.30076
1079,3,1.36638,5.4394,0.501116,7.3069
1080,3,1.36761,5.44444,0.501509,7.31356
1081,3,1.36892,5.44892,0.501846,7.31969
1082,3,1.37007,5.45336,0.502276,7.3257
1083,3,1.37139,5.45795,0.502609,7.33195
1084,3,1.37245,5.46316,0.5033,7.33891
1085,3,1.37375,5.4686,0.503511,7.34587
1086,3,1.37491,5.47382,0.503834,7.35257
1087,3,1.37624,5.47861,0.504245,7.3591
1088,3,1.37759,5.48631,0.504808,7.36871
1089,3,1.38099,5.49557,0.505172,7.38173
1090,3,1.3818,5.50314,0.505756,7.39069
1091,3,1.38273,5.5089,0.506175,7.39781
1092,3,1.38427,5.51389,0.506523,7.40469
1093,3,1.3858,5.51878,0.506954,7.41153
1094,3,1.38705,5.52388,0.507267,7.41819
1095,3,1.38851,5.529,0.507581,7.42508
1096,3,1.38975,5.53425,0.508038,7.43203
1097,3,1.39112,5.53958,0.508421,7.43912
1098,3,1.39269,5.54656,0.509142,7.44839
1099,3,1.39498,5.55188,0.509631,7.45649
1100,3,1.39651,5.55766,0.510147,7.46432
1101,3,1.39824,5.56332,0.510498,7.47206
1102,3,1.39946,5.5703,0.51365,7.48341
1103,3,1.40049,5.57604,0.51404,7.49057
1104,3,1.40161,5.58153,0.514402,7.49754
1105,3,1.40268,5.58636,0.514652,7.50369
1106,3,1.40375,5.59182,0.514896,7.51047
1107,3,1.40494,5.59689,0.515169,7.517
1108,3,1.40621,5.60165,0.515581,7.52345
1109,3,1.40712,5.60728,0.515948,7.53035
1110,3,1.40835,5.61277,0.516306,7.53743
1111,3,1.40953,5.61744,0.516678,7.54365
1112,3,1.41075,5.62186,0.516983,7.54959
1113,3,1.41187,5.62702,0.51733,7.55621
1114,3,1.41279,5.63156,0.517786,7.56214
1115,3,1.41409,5.63591,0.518132,7.56813
1116,3,1.41519,5.64066,0.518605,7.57445
1117,3,1.41692,5.64683,0.519283,7.58304
1118,3,1.42014,5.65048,0.519645,7.59026
1119,3,1.42166,5.6556,0.51993,7.59719
1120,3,1.42255,5.66132,0.520329,7.60421
1121,3,1.42367,5.66659,0.520759,7.61102
1122,3,1.42662,5.6878,0.524431,7.63885
1123,3,1.42756,5.69921,0.524865,7.65164
1124,3,1.42884,5.70402,0.525379,7.65824
1125,3,1.42995,5.70871,0.525641,7.6643
1126,3,1.43144,5.71375,0.526056,7.67124
1127,3,1.43262,5.71891,0.526543,7.67807
1128,3,1.43394,5.72384,0.527085,7.68486
1129,3,1.43525,5.72875,0.52752,7.69152
1130,3,1.43625,5.73437,0.527751,7.69838
1131,3,1.43877,5.74096,0.528307,7.70804
1132,3,1.44135,5.74711,0.528814,7.71727
1133,3,1.44278,5.75255,0.529302,7.72463
1134,3,1.44469,5.75838,0.529966,7.73303
1135,3,1.44615,5.76358,0.530359,7.74009
1136,3,1.44729,5.76964,0.530807,7.74773
1137,3,1.44855,5.7747,0.531303,7.75455
1138,3,1.45011,5.77945,0.531867,7.76143
1139,3,1.45126,5.78436,0.532186,7.7678
1140,3,1.45279,5.78898,0.53261,7.77437
1141,3,1.45394,5.79389,0.532866,7.7807
1142,3,1.45502,5.79883,0.533262,7.78712
1143,3,1.45613,5.80329,0.533548,7.79296
1144,3,1.45725,5.80809,0.533912,7.79926
1145,3,1.45861,5.81353,0.534427,7.80656
