iter,rank,ant_move_s,phen_sync_s,evaporation_s,total_s
1139,1,1.4456,5.79041,0.533065,7.76908
1140,1,1.44711,5.79506,0.53356,7.77574
1141,1,1.44833,5.79958,0.533892,7.7818
1142,1,1.4495,5.80442,0.534379,7.78831
1143,1,1.45085,5.80881,0.534681,7.79434
1144,1,1.45201,5.81367,0.535035,7.80072
1145,1,1.45364,5.81921,0.535601,7.80845
1146,1,1.45817,5.82393,0.536057,7.81816
1147,1,1.4593,5.82904,0.536355,7.8247
1148,1,1.46039,5.83402,0.53676,7.83117
1149,1,1.46222,5.84077,0.537225,7.84022
1150,1,1.46336,5.84681,0.537679,7.84785
1151,1,1.46467,5.85258,0.537962,7.85522
1152,1,1.46599,5.85805,0.539385,7.86343
1153,1,1.47378,5.86951,0.540384,7.88367
1154,1,1.47542,5.87804,0.540666,7.89413
1155,1,1.4767,5.88298,0.541281,7.90096
1156,1,1.47799,5.88818,0.541665,7.90784
1157,1,1.47905,5.89365,0.541906,7.9146
1158,1,1.48018,5.89894,0.542307,7.92142
1159,1,1.48149,5.90429,0.542858,7.92864
1160,1,1.48337,5.91085,0.543389,7.93761
1161,1,1.48598,5.91809,0.544313,7.94838
1162,1,1.48776,5.92366,0.544974,7.95639
1163,1,1.48934,5.93,0.545643,7.96499
1164,1,1.491,5.93752,0.546018,7.97454
1165,1,1.49237,5.94307,0.546377,7.98182
1166,1,1.49361,5.94841,0.54716,7.98918
1167,1,1.49495,5.95293,0.547502,7.99538
1168,1,1.49593,5.95762,0.54787,8.00142
1169,1,1.49719,5.96288,0.548279,8.00835
1170,1,1.49835,5.96758,0.548636,8.01457
1171,1,1.49948,5.97244,0.54888,8.0208
1172,1,1.50069,5.97756,0.54923,8.02747
1173,1,1.50198,5.98206,0.549524,8.03356
1174,1,1.50316,5.9867,0.549836,8.0397
1175,1,1.50447,5.99159,0.550235,8.04629
1176,1,1.50549,5.99637,0.550691,8.05256
1177,1,1.50669,6.00111,0.551056,8.05885
1178,1,1.50966,6.00698,0.552314,8.06895
1179,1,1.51096,6.01214,0.55275,8.07585
1180,1,1.5126,6.01842,0.554702,8.08572
1181,1,1.51449,6.02608,0.555237,8.09581
1182,1,1.51638,6.03297,0.555947,8.1053
1183,1,1.51751,6.04003,0.556446,8.11398
1184,1,1.51901,6.04807,0.557078,8.12416
1185,1,1.52038,6.05473,0.557371,8.13249
1186,1,1.52246,6.06114,0.558164,8.14177
1187,1,1.52463,6.06901,0.558547,8.15218
1188,1,1.52676,6.07362,0.559155,8.15954
1189,1,1.52847,6.07892,0.559487,8.16688
1190,1,1.52962,6.08362,0.559799,8.17304
1191,1,1.53107,6.0883,0.560141,8.1795
1192,1,1.53212,6.09359,0.560428,8.18614
1193,1,1.53331,6.09832,0.560796,8.19242
1194,1,1.53438,6.10334,0.561101,8.19882
1195,1,1.53551,6.10824,0.561662,8.20541
1196,1,1.53674,6.11289,0.561923,8.21155
1197,1,1.53801,6.11732,0.56229,8.21762
1198,1,1.53903,6.12259,0.562699,8.22432
1199,1,1.54022,6.12706,0.563004,8.23029
1200,1,1.5414,6.13205,0.563339,8.23679
1201,1,1.54245,6.13692,0.563577,8.24294
1202,1,1.54365,6.14211,0.564044,8.2498
1203,1,1.54511,6.14744,0.564523,8.25707
1204,1,1.54633,6.1522,0.564902,8.26343
1205,1,1.54765,6.15789,0.565487,8.27102
1206,1,1.54901,6.16217,0.565819,8.277
1207,1,1.55021,6.16651,0.566365,8.28309
1208,1,1.55128,6.17111,0.566709,8.2891
1209,1,1.5523,6.17596,0.567111,8.29538
1210,1,1.55331,6.18117,0.568057,8.30253
1211,1,1.5541,6.18605,0.568587,8.30874
1212,1,1.55526,6.19056,0.568966,8.31479
1213,1,1.5565,6.195,0.569369,8.32087
1214,1,1.55758,6.19974,0.569707,8.32702
1215,1,1.5585,6.20464,0.569999,8.33314
1216,1,1.55969,6.20963,0.57044,8.33976
1217,1,1.56075,6.21442,0.570763,8.34593
1218,1,1.56179,6.21919,0.571184,8.35217
1219,1,1.56316,6.22358,0.571556,8.3583
1220,1,1.56462,6.22847,0.571982,8.36508
1221,1,1.56582,6.23314,0.572189,8.37114
1222,1,1.56687,6.23756,0.572475,8.3769
1223,1,1.56782,6.24266,0.573008,8.38348
1224,1,1.56888,6.24717,0.573352,8.3894
1225,1,1.56983,6.25188,0.57366,8.39537
1226,1,1.57081,6.25689,0.573936,8.40163
1227,1,1.57178,6.26138,0.57436,8.40753
1228,1,1.5732,6.26653,0.574871,8.4146
1229,1,1.57479,6.27235,0.575256,8.42239
1230,1,1.57699,6.27788,0.576017,8.43088
1231,1,1.57863,6.28395,0.576435,8.43901
1232,1,1.57991,6.29022,0.57701,8.44714
1233,1,1.58133,6.29749,0.577271,8.4561
1234,1,1.58262,6.30232,0.577585,8.46253
1235,1,1.58371,6.30778,0.578017,8.46951
1236,1,1.58498,6.31308,0.578303,8.47637
1237,1,1.58626,6.31781,0.578671,8.48273
1238,1,1.58759,6.32268,0.579005,8.48928
1239,1,1.58867,6.32856,0.579371,8.4966
1240,1,1.58989,6.33317,0.57973,8.50278
1241,1,1.59104,6.33766,0.580242,8.50895
1242,1,1.59233,6.3438,0.580815,8.51694
1243,1,1.5942,6.35033,0.581365,8.5259
1244,1,1.59538,6.3565,0.581755,8.53364
1245,1,1.59677,6.36256,0.582138,8.54147
1246,1,1.59812,6.36868,0.582502,8.5493
1247,1,1.6,6.37438,0.582952,8.55733
1248,1,1.6019,6.38094,0.583507,8.56635
1249,1,1.60463,6.3854,0.584126,8.57415
1250,1,1.60613,6.39079,0.584339,8.58126
1251,1,1.6074,6.39514,0.584786,8.58733
1252,1,1.6086,6.39992,0.584969,8.59349
1253,1,1.60963,6.40454,0.585303,8.59948
1254,1,1.61071,6.40922,0.585642,8.60558
1255,1,1.61191,6.41374,0.585878,8.61153
1256,1,1.61318,6.41818,0.586185,8.61755
1257,1,1.61407,6.42261,0.586598,8.62328
1258,1,1.61548,6.42683,0.587135,8.62944
1259,1,1.61656,6.43121,0.587512,8.63527
1260,1,1.61753,6.43589,0.587948,8.64138
1261,1,1.61859,6.44041,0.588324,8.64732
1262,1,1.61967,6.44535,0.589212,8.65423
1263,1,1.62091,6.45028,0.592659,8.66385
1264,1,1.62205,6.45487,0.592988,8.66991
1265,1,1.62318,6.45943,0.593349,8.67596
1266,1,1.6242,6.46396,0.593745,8.6819
1267,1,1.62528,6.46825,0.594054,8.68759
1268,1,1.62645,6.47292,0.594542,8.69392
1269,1,1.62752,6.47759,0.594849,8.69996
1270,1,1.62866,6.48286,0.595433,8.70695
1271,1,1.62996,6.4878,0.595881,8.71365
1272,1,1.63116,6.49309,0.596229,8.72048
1273,1,1.63252,6.49737,0.596489,8.72638
1274,1,1.6336,6.50189,0.596764,8.73226
1275,1,1.63463,6.50643,0.59721,8.73827
1276,1,1.63574,6.51135,0.597715,8.74481
1277,1,1.6369,6.51574,0.598048,8.75069
1278,1,1.63775,6.52042,0.598496,8.75667
1279,1,1.63873,6.52524,0.598714,8.76269
1280,1,1.63985,6.52952,0.599161,8.76853
1281,1,1.64097,6.53419,0.599549,8.77471
1282,1,1.64207,6.53917,0.599935,8.78118
1283,1,1.64323,6.5439,0.600231,8.78737
1284,1,1.64434,6.54864,0.600512,8.79349
1285,1,1.64536,6.55329,0.600875,8.79953
1286,1,1.64623,6.55807,0.601184,8.80548
1287,1,1.64687,6.56294,0.601572,8.81137
1288,1,1.648,6.56741,0.602026,8.81744
1289,1,1.64895,6.57218,0.602404,8.82353
1290,1,1.65043,6.57689,0.602746,8.83007
1291,1,1.65151,6.58217,0.603134,8.83681
1292,1,1.65274,6.5867,0.603469,8.8429
1293,1,1.65394,6.59137,0.603829,8.84914
1294,1,1.65526,6.59998,0.60433,8.85957
1295,1,1.65739,6.60603,0.604756,8.86818
1296,1,1.65903,6.61261,0.605275,8.87692
1297,1,1.66041,6.61783,0.605791,8.88402
1298,1,1.66196,6.62269,0.606167,8.89081
1299,1,1.66312,6.62754,0.606608,8.89727
1300,1,1.66447,6.63377,0.607528,8.90577
1301,1,1.66566,6.63904,0.607951,8.91265
1302,1,1.66697,6.64422,0.608314,8.91951
1303,1,1.66832,6.64887,0.608572,8.92575
1304,1,1.66948,6.65401,0.608943,8.93244
1305,1,1.67341,6.66069,0.610332,8.94443
1306,1,1.67675,6.66867,0.612043,8.95746
1307,1,1.67871,6.67448,0.61239,8.96558
1308,1,1.67962,6.67948,0.612815,8.97191
1309,1,1.68088,6.68445,0.613147,8.97849
1310,1,1.68199,6.69,0.613629,8.98562
1311,1,1.68345,6.69528,0.614286,8.99302
1312,1,1.68486,6.70082,0.614731,9.0004
1313,1,1.68614,6.70614,0.615169,9.00745
1314,1,1.68738,6.71094,0.615656,9.01398
1315,1,1.68966,6.7189,0.616516,9.02508
1316,1,1.69133,6.72478,0.617127,9.03324
1317,1,1.69265,6.73024,0.617503,9.04039
1318,1,1.69528,6.73644,0.617825,9.04955
1319,1,1.69649,6.74218,0.61821,9.05689
1320,1,1.69804,6.74739,0.618699,9.06413
1321,1,1.69936,6.75227,0.619108,9.07073
1322,1,1.7004,6.7579,0.61966,9.07796
1323,1,1.70188,6.76281,0.620534,9.08523
1324,1,1.70307,6.76801,0.621018,9.0921
1325,1,1.7041,6.77364,0.621451,9.09919
1326,1,1.70537,6.77856,0.62168,9.10562
1327,1,1.70656,6.78335,0.621841,9.11174
1328,1,1.70756,6.78872,0.622305,9.11859
1329,1,1.70883,6.79378,0.622616,9.12522
1330,1,1.70989,6.7984,0.623042,9.13134
1331,1,1.71054,6.80383,0.623446,9.13782
1332,1,1.71166,6.80845,0.62391,9.14402
1333,1,1.71299,6.81313,0.624426,9.15055
1334,1,1.7148,6.81963,0.624756,9.15919
1335,1,1.71614,6.82499,0.625092,9.16622
1336,1,1.71724,6.83019,0.625556,9.17299
1337,1,1.71837,6.83535,0.625923,9.17965
1338,1,1.71955,6.84108,0.627282,9.18791
1339,1,1.72515,6.8557,0.631933,9.21279
1340,1,1.727,6.86051,0.632178,9.21969
1341,1,1.72801,6.86567,0.632558,9.22624
1342,1,1.72921,6.8713,0.63276,9.23327
1343,1,1.73061,6.87633,0.633237,9.24018
1344,1,1.73185,6.88157,0.633825,9.24724
1345,1,1.73324,6.88675,0.634,9.25399
1346,1,1.73459,6.89175,0.634237,9.26058
1347,1,1.73571,6.89751,0.634799,9.26801
1348,1,1.73738,6.90656,0.635358,9.2793
1349,1,1.73871,6.9129,0.638022,9.28963
1350,1,1.74019,6.91872,0.63844,9.29735
1351,1,1.74187,6.92449,0.638861,9.30523
1352,1,1.74345,6.93222,0.63924,9.31492
1353,1,1.74487,6.93785,0.639492,9.32221
1354,1,1.74576,6.94396,0.640057,9.32978
1355,1,1.74671,6.94913,0.640593,9.33643
1356,1,1.7478,6.9537,0.640889,9.34239
1357,1,1.74875,6.9587,0.641193,9.34864
1358,1,1.75009,6.96342,0.641603,9.35512
1359,1,1.75107,6.96872,0.641993,9.36178
1360,1,1.75246,6.97306,0.642498,9.36802
1361,1,1.75356,6.97754,0.642964,9.37407
1362,1,1.75485,6.98256,0.643394,9.3808
1363,1,1.75651,6.98809,0.643974,9.38857
1364,1,1.758,6.99301,0.644461,9.39547
1365,1,1.75942,6.99839,0.644775,9.40259
1366,1,1.76062,7.00384,0.645151,9.40962
1367,1,1.76211,7.01042,0.645534,9.41807
1368,1,1.7659,7.02046,0.648497,9.43485
1369,1,1.76956,7.02554,0.649069,9.44417
1370,1,1.77035,7.03186,0.649899,9.45211
1371,1,1.77152,7.03693,0.650324,9.45877
1372,1,1.77253,7.04183,0.650613,9.46497
1373,1,1.7736,7.04676,0.650933,9.47129
1374,1,1.77521,7.05216,0.651395,9.47877
1375,1,1.77661,7.0575,0.651875,9.48599
1376,1,1.7781,7.06238,0.652255,9.49273
1377,1,1.7808,7.06976,0.65332,9.50388
1378,1,1.78228,7.07585,0.653906,9.51203
1379,1,1.78386,7.08163,0.654457,9.51995
1380,1,1.78572,7.08743,0.65495,9.5281
1381,1,1.78729,7.09342,0.655294,9.53601
1382,1,1.78855,7.09896,0.655671,9.54318
1383,1,1.78978,7.10347,0.656034,9.54929
1384,1,1.79094,7.10815,0.656325,9.55542
1385,1,1.79196,7.11314,0.656625,9.56173
1386,1,1.79272,7.11921,0.657092,9.56902
1387,1,1.79362,7.12404,0.657489,9.57515
1388,1,1.7947,7.12917,0.658011,9.58188
1389,1,1.7958,7.13391,0.658281,9.58799
1390,1,1.79681,7.13884,0.658652,9.5943
1391,1,1.79792,7.14354,0.659174,9.60064
1392,1,1.79901,7.14813,0.65955,9.60669
1393,1,1.80006,7.15276,0.660045,9.61286
1394,1,1.80152,7.15823,0.660497,9.62025
1395,1,1.80309,7.16373,0.660874,9.62769
1396,1,1.80403,7.16949,0.661209,9.63473
1397,1,1.80522,7.17465,0.661594,9.64147
1398,1,1.80663,7.18089,0.661854,9.64938
1399,1,1.80766,7.18685,0.66241,9.65692
1400,1,1.80983,7.1936,0.662897,9.66632
1401,1,1.81282,7.19917,0.66337,9.67536
1402,1,1.81427,7.20454,0.663744,9.68255
1403,1,1.81558,7.21016,0.664152,9.68989
1404,1,1.81721,7.21601,0.664461,9.69768
1405,1,1.81911,7.22205,0.664728,9.70589
1406,1,1.82078,7.22907,0.66527,9.71513
1407,1,1.82257,7.23727,0.665706,9.72554
1408,1,1.82416,7.24251,0.666064,9.73274
1409,1,1.82559,7.24758,0.666462,9.73963
1410,1,1.82671,7.2521,0.666721,9.74553
1411,1,1.82804,7.25664,0.667115,9.7518
1412,1,1.82933,7.26125,0.667512,9.7581
1413,1,1.83038,7.26563,0.667901,9.76391
1414,1,1.8316,7.27014,0.668376,9.77012
1415,1,1.83295,7.27459,0.66881,9.77634
1416,1,1.83401,7.27938,0.669172,9.78257
1417,1,1.83526,7.28412,0.669578,9.78896
1418,1,1.83641,7.28863,0.669927,9.79497
1419,1,1.83755,7.29321,0.670207,9.80097
1420,1,1.83862,7.29825,0.670626,9.80749
1421,1,1.83959,7.30307,0.67102,9.81368
1422,1,1.84077,7.30736,0.671329,9.81946
1423,1,1.84164,7.31231,0.671942,9.82589
1424,1,1.84271,7.31735,0.672524,9.83258
1425,1,1.84392,7.3221,0.672841,9.83886
1426,1,1.84504,7.32672,0.67322,9.84499
1427,1,1.84613,7.33154,0.67359,9.85126
1428,1,1.84736,7.33623,0.673853,9.85744
1429,1,1.84838,7.34077,0.674205,9.86335
1430,1,1.84956,7.34548,0.674502,9.86955
1431,1,1.85056,7.35012,0.674899,9.87559
1432,1,1.85165,7.35473,0.675193,9.88157
1433,1,1.85266,7.35997,0.675697,9.88833
1434,1,1.85409,7.36413,0.676052,9.89427
1435,1,1.85497,7.36906,0.676373,9.9004
1436,1,1.85611,7.37344,0.676656,9.90621
1437,1,1.85698,7.37844,0.677074,9.9125
1438,1,1.85819,7.38293,0.677605,9.91872
1439,1,1.85922,7.3873,0.678096,9.92461
1440,1,1.8604,7.39185,0.678481,9.93073
1441,1,1.86149,7.39657,0.680121,9.93817
1442,1,1.86272,7.40099,0.680462,9.94417
1443,1,1.86374,7.40593,0.680932,9.9506
1444,1,1.86495,7.41046,0.681279,9.95669
1445,1,1.8663,7.41473,0.681564,9.96259
1446,1,1.86742,7.41924,0.681903,9.96856
1447,1,1.86848,7.42567,0.682349,9.97649
1448,1,1.86978,7.43,0.682728,9.98251
1449,1,1.87058,7.43482,0.683023,9.98842
1450,1,1.87157,7.4396,0.683363,9.99453
1451,1,1.87258,7.44403,0.683621,10.0002
1452,1,1.87382,7.44846,0.685607,10.0079
1453,1,1.87489,7.45292,0.686191,10.014
1454,1,1.87609,7.45802,0.686608,10.0207
1455,1,1.87741,7.46249,0.686911,10.0268
1456,1,1.8785,7.46751,0.687344,10.0334
1457,1,1.87967,7.4722,0.687807,10.0397
1458,1,1.88074,7.47639,0.688117,10.0452
1459,1,1.88188,7.48077,0.688493,10.0511
1460,1,1.88297,7.48551,0.688815,10.0573
1461,1,1.88391,7.49059,0.689605,10.0641
1462,1,1.88508,7.49537,0.689922,10.0704
1463,1,1.88623,7.50125,0.690409,10.0779
1464,1,1.88709,7.50643,0.690708,10.0842
1465,1,1.88852,7.51103,0.691128,10.0907
1466,1,1.89024,7.51672,0.691389,10.0984
1467,1,1.89223,7.52208,0.691992,10.1063
1468,1,1.89369,7.528,0.695107,10.1168
1469,1,1.89465,7.53389,0.695406,10.1239
1470,1,1.89583,7.54017,0.69604,10.132
1471,1,1.89759,7.54459,0.696328,10.1385
1472,1,1.89905,7.54993,0.696779,10.1458
1473,1,1.90019,7.555,0.697223,10.1524
1474,1,1.90077,7.56074,0.697538,10.159
1475,1,1.90174,7.56588,0.697932,10.1656
1476,1,1.90283,7.57006,0.698218,10.1711
1477,1,1.9038,7.5747,0.698711,10.1772
1478,1,1.90494,7.57934,0.699011,10.1833
1479,1,1.90615,7.58403,0.701268,10.1914
1480,1,1.90722,7.58872,0.701628,10.1976
1481,1,1.90842,7.59329,0.70209,10.2038
1482,1,1.90919,7.59863,0.702379,10.2102
1483,1,1.91016,7.60357,0.702671,10.2164
1484,1,1.91167,7.60897,0.703205,10.2238
1485,1,1.91299,7.61405,0.703656,10.2307
1486,1,1.91448,7.61892,0.704035,10.2374
1487,1,1.91606,7.62318,0.704325,10.2436
1488,1,1.91737,7.62788,0.704637,10.2499
1489,1,1.91866,7.6326,0.704918,10.2562
1490,1,1.91967,7.6376,0.705296,10.2626
1491,1,1.92096,7.64244,0.705899,10.2693
1492,1,1.92221,7.64688,0.70653,10.2756
1493,1,1.92334,7.65133,0.706861,10.2815
1494,1,1.92453,7.65572,0.707199,10.2874
1495,1,1.92554,7.66025,0.70764,10.2934
1496,1,1.9266,7.66494,0.708006,10.2995
1497,1,1.9278,7.66948,0.708235,10.3055
1498,1,1.92859,7.67429,0.708645,10.3115
1499,1,1.92937,7.6794,0.708903,10.3177
1500,1,1.93053,7.68388,0.709256,10.3237
1501,1,1.93155,7.68938,0.709893,10.3308
1502,1,1.9327,7.69408,0.710315,10.3371
1503,1,1.93382,7.69907,0.710614,10.3435
1504,1,1.93473,7.70419,0.710936,10.3499
1505,1,1.9359,7.70911,0.711148,10.3562
1506,1,1.93715,7.71395,0.711569,10.3627
1507,1,1.93821,7.71996,0.712054,10.3702
1508,1,1.93947,7.72472,0.712618,10.3768
1509,1,1.94091,7.72925,0.712923,10.3831
1510,1,1.94211,7.73392,0.713272,10.3893
1511,1,1.94313,7.73858,0.713524,10.3952
1512,1,1.94428,7.74304,0.713946,10.4013
1513,1,1.94547,7.748,0.714243,10.4077
1514,1,1.94673,7.75274,0.715506,10.415
1515,1,1.94804,7.75721,0.715895,10.4211
1516,1,1.9493,7.76161,0.716261,10.4272
1517,1,1.95062,7.76619,0.716794,10.4336
1518,1,1.95214,7.77108,0.717158,10.4404
1519,1,1.95344,7.77678,0.717582,10.4478
1520,1,1.95569,7.78164,0.717932,10.4553
1521,1,1.95734,7.78703,0.718403,10.4628
1522,1,1.95863,7.79264,0.718879,10.4702
1523,1,1.96006,7.79758,0.719639,10.4773
1524,1,1.96176,7.80273,0.720181,10.4847
1525,1,1.96274,7.80833,0.720594,10.4917
1526,1,1.96386,7.81297,0.72104,10.4979
1527,1,1.96504,7.81782,0.721364,10.5042
1528,1,1.96616,7.82227,0.721793,10.5102
1529,1,1.96722,7.82703,0.722115,10.5164
1530,1,1.96837,7.83168,0.722487,10.5225
1531,1,1.96913,7.83733,0.722839,10.5293
1532,1,1.96998,7.84265,0.723178,10.5358
1533,1,1.97107,7.8476,0.72384,10.5425
1534,1,1.97184,7.85265,0.724152,10.5486
1535,1,1.97319,7.85788,0.724509,10.5556
1536,1,1.97423,7.8625,0.724825,10.5616
1537,1,1.97531,7.86705,0.725085,10.5674
1538,1,1.97618,7.87262,0.725493,10.5743
1539,1,1.97739,7.87701,0.725911,10.5803
1540,1,1.97835,7.88198,0.726228,10.5866
1541,1,1.97939,7.88676,0.726653,10.5928
1542,1,1.98052,7.89142,0.727144,10.5991
1543,1,1.98139,7.8971,0.727509,10.606
1544,1,1.98249,7.90188,0.72783,10.6122
1545,1,1.98364,7.90687,0.728097,10.6186
1546,1,1.98486,7.91185,0.72848,10.6252
1547,1,1.98597,7.91627,0.728821,10.6311
1548,1,1.98722,7.92083,0.729499,10.6375
1549,1,1.98861,7.92518,0.729869,10.6437
1550,1,1.98993,7.92988,0.730274,10.6501
1551,1,1.99111,7.9347,0.730568,10.6564
1552,1,1.99228,7.93935,0.730852,10.6625
1553,1,1.9933,7.94457,0.731114,10.669
1554,1,1.9946,7.94908,0.731383,10.6751
1555,1,1.99604,7.95372,0.7317,10.6815
1556,1,1.99707,7.9586,0.732126,10.6878
1557,1,1.99819,7.96343,0.73246,10.6941
1558,1,1.9992,7.96817,0.73286,10.7002
1559,1,2.00028,7.97266,0.733236,10.7062
1560,1,2.0013,7.97737,0.733703,10.7124
1561,1,2.00225,7.98283,0.734024,10.7191
1562,1,2.00356,7.98734,0.734304,10.7252
1563,1,2.00441,7.99235,0.734587,10.7313
1564,1,2.00545,7.99694,0.734949,10.7373
1565,1,2.00654,8.0021,0.735967,10.7446
1566,1,2.00786,8.00714,0.736238,10.7512
1567,1,2.00893,8.01188,0.736634,10.7574
1568,1,2.01036,8.0169,0.738199,10.7655
1569,1,2.01122,8.02243,0.738548,10.7722
1570,1,2.01242,8.02707,0.738873,10.7784
1571,1,2.01334,8.03213,0.739185,10.7847
1572,1,2.01436,8.03684,0.739688,10.7909
1573,1,2.01529,8.0424,0.740106,10.7978
1574,1,2.01635,8.04694,0.740592,10.8039
1575,1,2.01752,8.05161,0.741018,10.8101
1576,1,2.01862,8.05639,0.741388,10.8164
1577,1,2.01993,8.06064,0.741779,10.8224
1578,1,2.02115,8.0653,0.742222,10.8287
1579,1,2.02239,8.06981,0.742603,10.8348
1580,1,2.02473,8.0757,0.742952,10.8434
1581,1,2.02594,8.08101,0.743271,10.8502
1582,1,2.02725,8.08613,0.743549,10.8569
1583,1,2.02923,8.09376,0.744057,10.867
1584,1,2.03065,8.09897,0.744484,10.8741
1585,1,2.03211,8.10413,0.744806,10.881
1586,1,2.03328,8.11055,0.74575,10.8896
1587,1,2.03473,8.11588,0.745926,10.8965
1588,1,2.03612,8.12109,0.746255,10.9035
1589,1,2.03722,8.12675,0.7466,10.9106
1590,1,2.03853,8.13227,0.747002,10.9178
1591,1,2.03944,8.13785,0.747304,10.9246
1592,1,2.04059,8.14264,0.747608,10.9308
1593,1,2.04178,8.14719,0.748026,10.937
1594,1,2.04264,8.15243,0.748397,10.9435
1595,1,2.04404,8.1569,0.748802,10.9497
1596,1,2.04515,8.16146,0.749095,10.9557
1597,1,2.04638,8.16587,0.749507,10.9618
1598,1,2.0482,8.17335,0.749792,10.9714
1599,1,2.04933,8.17897,0.750303,10.9786
1600,1,2.05031,8.18526,0.750698,10.9863
1601,1,2.05138,8.19042,0.751061,10.9929
1602,1,2.05229,8.19535,0.751443,10.9991
1603,1,2.05326,8.2005,0.75175,11.0055
1604,1,2.0542,8.20526,0.752121,11.0116
1605,1,2.0551,8.21008,0.752424,11.0176
1606,1,2.05636,8.21499,0.752816,11.0242
1607,1,2.05771,8.21986,0.753256,11.0308
1608,1,2.05884,8.22533,0.753568,11.0377
1609,1,2.06023,8.23025,0.753995,11.0445
1610,1,2.06175,8.23465,0.754496,11.0509
1611,1,2.06285,8.23939,0.754801,11.057
1612,1,2.06395,8.24396,0.755178,11.0631
1613,1,2.06505,8.24877,0.755505,11.0693
1614,1,2.06629,8.25365,0.755966,11.0759
1615,1,2.0677,8.26043,0.757501,11.0856
1616,1,2.06932,8.27175,0.757915,11.099
1617,1,2.07039,8.27786,0.758445,11.1067
1618,1,2.07372,8.28404,0.758817,11.1166
1619,1,2.07502,8.2899,0.759155,11.1241
1620,1,2.07612,8.29501,0.759546,11.1307
1621,1,2.07755,8.2994,0.759962,11.1369
1622,1,2.07847,8.30467,0.760385,11.1435
1623,1,2.07917,8.31042,0.760705,11.1503
1624,1,2.08025,8.31528,0.761108,11.1566
1625,1,2.08199,8.32002,0.761479,11.1635
1626,1,2.08321,8.32485,0.761896,11.17
1627,1,2.08459,8.32948,0.762368,11.1764
1628,1,2.08919,8.33416,0.762946,11.1863
1629,1,2.09053,8.33892,0.763507,11.193
1630,1,2.09187,8.34345,0.763992,11.1993
1631,1,2.0929,8.34852,0.764252,11.2057
1632,1,2.09353,8.3546,0.764587,11.2127
1633,1,2.09536,8.36141,0.765231,11.222
1634,1,2.09704,8.36608,0.765568,11.2287
1635,1,2.09857,8.37178,0.765981,11.2363
1636,1,2.10009,8.3771,0.766529,11.2437
1637,1,2.10139,8.38205,0.766882,11.2503
1638,1,2.10283,8.38657,0.76726,11.2567
1639,1,2.10427,8.39147,0.76772,11.2635
1640,1,2.10556,8.39629,0.768014,11.2699
1641,1,2.10677,8.4018,0.768514,11.2771
1642,1,2.10804,8.40647,0.769002,11.2835
1643,1,2.10967,8.41154,0.769557,11.2908
1644,1,2.11116,8.41936,0.773167,11.3037
1645,1,2.11314,8.42655,0.773607,11.3133
1646,1,2.11516,8.43743,0.774238,11.3268
1647,1,2.11702,8.4407,0.775265,11.333
1648,1,2.11997,8.44828,0.775665,11.3439
1649,1,2.12146,8.45392,0.7763,11.3517
1650,1,2.12574,8.462,0.777475,11.3652
1651,1,2.12888,8.46932,0.777919,11.3761
1652,1,2.13082,8.47504,0.778387,11.3843
1653,1,2.13224,8.48095,0.778857,11.392
1654,1,2.13367,8.48753,0.779282,11.4005
1655,1,2.13438,8.49304,0.779621,11.407
1656,1,2.13541,8.49799,0.779901,11.4133
1657,1,2.13655,8.50298,0.780271,11.4198
1658,1,2.13726,8.50868,0.780427,11.4264
1659,1,2.13801,8.51423,0.780674,11.4329
1660,1,2.13863,8.52057,0.78103,11.4402
1661,1,2.13988,8.5265,0.781266,11.4476
1662,1,2.14115,8.5317,0.781678,11.4545
1663,1,2.14231,8.53665,0.781951,11.4609
1664,1,2.14307,8.54208,0.782292,11.4674
1665,1,2.14402,8.54723,0.782631,11.4739
1666,1,2.14512,8.55191,0.782995,11.48
1667,1,2.14613,8.55693,0.783376,11.4864
1668,1,2.14724,8.56199,0.783806,11.493
1669,1,2.1483,8.56746,0.784511,11.5003
1670,1,2.14949,8.572,0.784883,11.5064
1671,1,2.1506,8.57683,0.785126,11.5126
1672,1,2.15134,8.58276,0.785479,11.5196
1673,1,2.15215,8.5888,0.785873,11.5268
1674,1,2.15356,8.59351,0.786366,11.5334
1675,1,2.15554,8.59988,0.786671,11.5421
1676,1,2.1573,8.60479,0.787018,11.5491
1677,1,2.16177,8.60965,0.787309,11.5587
1678,1,2.16271,8.61511,0.787942,11.5658
1679,1,2.16339,8.62076,0.788293,11.5724
1680,1,2.16496,8.62659,0.788727,11.5803
1681,1,2.16609,8.63142,0.789365,11.5869
1682,1,2.16724,8.63757,0.790134,11.5949
1683,1,2.16868,8.64342,0.790602,11.6027
1684,1,2.17075,8.64911,0.791663,11.6115
1685,1,2.17262,8.65477,0.79243,11.6198
1686,1,2.17432,8.66119,0.793031,11.6285
1687,1,2.17607,8.66819,0.793462,11.6377
1688,1,2.17754,8.67319,0.793907,11.6446
1689,1,2.17931,8.67827,0.794349,11.6519
1690,1,2.18037,8.68299,0.794654,11.658
1691,1,2.18186,8.68754,0.795072,11.6645
1692,1,2.18306,8.69279,0.795335,11.6712
1693,1,2.18369,8.69851,0.795741,11.6779
1694,1,2.18493,8.70304,0.796227,11.6842
1695,1,2.18575,8.70851,0.796436,11.6907
1696,1,2.18688,8.71321,0.796681,11.6968
1697,1,2.18816,8.71771,0.796967,11.7028
1698,1,2.18936,8.72225,0.797254,11.7089
