iter,ant_move_s,phen_sync_s,evaporation_s,total_s
1036,1.2934475,5.2252375,0.477672,6.9963575
1037,1.29452,5.2299774999999995,0.47802475,7.00252
1038,1.2955975,5.23477,0.4784675,7.0088325000000005
1039,1.2967825,5.239675,0.47882749999999996,7.015285
1040,1.29803,5.244305,0.47928625,7.0216175
1041,1.29975,5.2498925,0.48006275,7.0297025
1042,1.3027325,5.2642775,0.48103025,7.04804
1043,1.3043425,5.2723875,0.48340775,7.0601375
1044,1.3051425,5.2773225,0.48376874999999997,7.0662325
1045,1.30632,5.28212,0.48416675,7.07261
1046,1.307445,5.28723,0.484577,7.079255
1047,1.3088025,5.292355,0.48511575,7.0862725
1048,1.310145,5.29767,0.48545225000000003,7.0932675
1049,1.311395,5.3026675,0.485922,7.0999825
1050,1.3127,5.30773,0.48635975,7.10679
1051,1.31454,5.3155875,0.487016,7.117145
1052,1.316805,5.3215725,0.48738975,7.1257675
1053,1.3184275,5.327915,0.48887325,7.1352125
1054,1.3202375,5.3336875,0.489286,7.14321
1055,1.3223425,5.340714999999999,0.490034,7.15309
1056,1.3237675,5.346215,0.49033099999999996,7.1603175
1057,1.3250199999999999,5.351675,0.49074875,7.1674425
1058,1.326205,5.356595,0.49120925,7.1740075
1059,1.3273375,5.361575,0.49153125000000003,7.1804425
1060,1.328465,5.366535,0.49192199999999997,7.1869225
1061,1.3294875,5.3717875,0.49229849999999997,7.1935725
1062,1.3305625,5.3769775,0.4926985,7.20024
1063,1.33169,5.381755,0.49305575,7.206497499999999
1064,1.33284,5.3865775,0.49349575,7.212915
1065,1.333945,5.3912375,0.4938825,7.2190625
1066,1.3354525,5.3981975,0.49439625,7.228045
1067,1.33678,5.4038875,0.494803,7.235465
1068,1.338085,5.40947,0.49513875,7.2426925
1069,1.338975,5.4154800000000005,0.49556725,7.2500225
1070,1.3401174999999999,5.4202625,0.49593600000000004,7.2563175
1071,1.341125,5.4250925,0.496268,7.262485
1072,1.3422275,5.429835,0.49667574999999997,7.268735
1073,1.34348,5.4342475,0.4970255,7.2747525
1074,1.3446975,5.438775,0.497406,7.28088
1075,1.345855,5.4434875,0.49773875,7.2870875
1076,1.34715,5.448155,0.498091,7.2933975
1077,1.3483100000000001,5.4530925,0.49854575,7.2999475
1078,1.3494375,5.4579325,0.49897424999999995,7.3063425
1079,1.350725,5.462415,0.4993595,7.3125
1080,1.35188,5.4674525,0.49977725,7.31911
1081,1.35307,5.4722349999999995,0.50009425,7.3254
1082,1.3541425,5.4768225,0.50044175,7.331405
1083,1.3552375,5.4815000000000005,0.50144725,7.33818
1084,1.3563225,5.4864625,0.50198325,7.3447675
1085,1.3574925,5.4918875,0.502295,7.351675
1086,1.3587475,5.49678,0.5026815,7.3582125000000005
1087,1.3599424999999998,5.50169,0.50321925,7.364855
1088,1.3616350000000002,5.50906,0.503755,7.3744475000000005
1089,1.3648,5.51949,0.5072647499999999,7.391555
1090,1.3663725,5.526475,0.5078465,7.40069
1091,1.3672575,5.5320025,0.50873525,7.407995
1092,1.36858,5.5370575,0.50914225,7.414785
1093,1.369985,5.5421775,0.509561,7.4217225
1094,1.3712974999999998,5.5470675,0.51000475,7.428365
1095,1.372815,5.5520125,0.51039675,7.43522
1096,1.374055,5.5570924999999995,0.51089625,7.4420425
1097,1.37553,5.5624325,0.51126025,7.44922
1098,1.3770475,5.5692,0.5118134999999999,7.45806
1099,1.3792625,5.574745,0.512408,7.466415
1100,1.3807975,5.58063,0.51290925,7.4743425000000006
1101,1.38291,5.585875,0.51331575,7.4821075
1102,1.3842225,5.59265,0.51456975,7.491445
1103,1.3853550000000001,5.5982575,0.5149695000000001,7.498585
1104,1.3867125,5.6036025,0.51532725,7.5056475
1105,1.3878575,5.60821,0.51562075,7.51169
1106,1.3892975,5.613095,0.51599475,7.51839
1107,1.390505,5.618002499999999,0.5162767500000001,7.524785
1108,1.39177,5.62277,0.51667725,7.53122
1109,1.3928425,5.6283075,0.51702,7.5381725
1110,1.3939925,5.63381,0.51740725,7.54521
1111,1.3950275,5.6386225,0.517874,7.551525
1112,1.3961975,5.6431249999999995,0.5182472499999999,7.55757
1113,1.3972625,5.6485,0.5185595,7.5643175
1114,1.3982525,5.6532025,0.518957,7.570415000000001
1115,1.3993275,5.6579925,0.5192607499999999,7.576585
1116,1.4004075,5.662775,0.5196465,7.582825
1117,1.4019875,5.6689099999999994,0.5201525,7.5910525
1118,1.40373,5.674085,0.5204945,7.59831
1119,1.405095,5.67932,0.52086325,7.6052775
1120,1.405985,5.68505,0.521409,7.612445
1121,1.4071975,5.6904075,0.5219152499999999,7.6195225
1122,1.411965,5.71097,0.5230175,7.645955
1123,1.4131075,5.723935,0.52364375,7.6606875
1124,1.4144125,5.72882,0.52409325,7.6673275
1125,1.4154225,5.733745,0.5243975000000001,7.6735625
1126,1.41674,5.7388725,0.5247595,7.6803675
1127,1.41802,5.744092500000001,0.5251675,7.6872799999999994
1128,1.419285,5.7492149999999995,0.5255195,7.694015
1129,1.4205275,5.754275,0.52684275,7.701645
1130,1.4218175,5.7594625,0.5272145,7.7084975
1131,1.4244400000000002,5.7657775,0.52796725,7.718185
1132,1.4269875,5.7716425000000005,0.5293715,7.728
1133,1.4285925,5.7769224999999995,0.5298375,7.735355
1134,1.4304700000000001,5.7828025,0.5305485,7.7438199999999995
1135,1.431765,5.788415,0.53094325,7.7511275
1136,1.4329399999999999,5.7942149999999994,0.5314030000000001,7.758555
1137,1.4341725,5.79909,0.531792,7.7650524999999995
1138,1.435665,5.80371,0.53226925,7.771645
1139,1.4367874999999999,5.8086275,0.532626,7.7780450000000005
1140,1.438115,5.8134575,0.53306575,7.7846375000000005
1141,1.4392524999999998,5.8182225,0.533366,7.7908425
1142,1.440375,5.82312,0.5337685000000001,7.79727
1143,1.4415925,5.8275575,0.53409075,7.8032375
1144,1.4428375,5.832285000000001,0.5344497500000001,7.8095775
1145,1.4441825,5.837925,0.5349127499999999,7.8170175
1146,1.4462075,5.84542,0.53569075,7.82732
1147,1.4473375,5.8504625,0.536037,7.8338375000000005
1148,1.44851,5.8551525,0.53639425,7.8400575
1149,1.4503300000000001,5.8617,0.5369397499999999,7.8489675000000005
1150,1.45179,5.8674425,0.537563,7.8567925
1151,1.453055,5.8731349999999996,0.5378825,7.86407
1152,1.454355,5.8786249999999995,0.5385267499999999,7.8715075
1153,1.45842,5.8942525,0.54173925,7.8944125
1154,1.4609225,5.9020475,0.54205225,7.905025
1155,1.4618025,5.9074475,0.54247025,7.91172
1156,1.4630425,5.9129325,0.54315925,7.919135
1157,1.4642825,5.9180875,0.54351625,7.925885
1158,1.4658025000000001,5.9231125,0.543922,7.9328375
1159,1.4671425,5.9282475,0.5444455,7.9398325
1160,1.4690175,5.9346325,0.5452065,7.948855
1161,1.4720975,5.9412025,0.545758,7.9590575
1162,1.4738625,5.9467675,0.5463687500000001,7.9670000000000005
1163,1.4754975,5.95319,0.54677025,7.97546
1164,1.4770925,5.96075,0.5473275,7.9851675
1165,1.4785249999999999,5.9661725,0.54770575,7.9924
1166,1.4798775000000002,5.97157,0.548106,7.9995475
1167,1.4810825,5.9760975,0.5485195,8.005700000000001
1168,1.4821225,5.9807075,0.5489105,8.01174
1169,1.4833725,5.986015,0.549292,8.018677499999999
1170,1.484645,5.9907425,0.54961775,8.025007500000001
1171,1.485695,5.995575,0.5499455,8.031215
1172,1.4867725,6.0009250000000005,0.55026275,8.0379575
1173,1.48806,6.005577499999999,0.5506965,8.0443325
1174,1.48925,6.0102025,0.5510605,8.050515
1175,1.4904600000000001,6.0151975,0.551435,8.0570925
1176,1.491515,6.0199475,0.551826,8.0632925
1177,1.492655,6.0249,0.552214,8.06977
1178,1.4947275,6.0315075,0.552887,8.0791225
1179,1.495935,6.0370124999999994,0.55331075,8.0862575
1180,1.4975275,6.043340000000001,0.554192,8.09506
1181,1.499775,6.0506225,0.55482875,8.10523
1182,1.5015749999999999,6.0575975,0.5553747499999999,8.11455
1183,1.5028299999999999,6.0643825,0.556088,8.1233025
1184,1.50425,6.072515,0.556789,8.133555
1185,1.5058475,6.078965,0.5571634999999999,8.1419775
1186,1.5076975,6.08561,0.5579875,8.151295
1187,1.5096924999999999,6.0935925,0.55843425,8.161715
1188,1.51139,6.09864,0.558972,8.1690025
1189,1.51282,6.104225,0.55934075,8.1763875
1190,1.514075,6.108885,0.5596895,8.18265
1191,1.5154025,6.11387,0.56005875,8.189327500000001
1192,1.5166425,6.1187450000000005,0.5603825,8.1957725
1193,1.5178575,6.1234025,0.560793,8.20205
1194,1.5191050000000001,6.12805,0.5612765,8.208427499999999
1195,1.52023,6.13288,0.5616829999999999,8.21479
1196,1.521535,6.137385,0.56199375,8.2209125
1197,1.5226275,6.1419625,0.56231725,8.226912500000001
1198,1.523785,6.147107500000001,0.5628405,8.23373
1199,1.52504,6.151585,0.5632425,8.23987
1200,1.5261575,6.1563975,0.56360425,8.246165
1201,1.5273975,6.16098,0.56394,8.2523175
1202,1.5287899999999999,6.165767499999999,0.56437975,8.258935000000001
1203,1.5301274999999999,6.171215,0.56479475,8.266137500000001
1204,1.53131,6.17626,0.5657840000000001,8.2733575
1205,1.5325025,6.1820775,0.566392,8.2809725
1206,1.5337175,6.1866625,0.56672875,8.28711
1207,1.5349125,6.191167500000001,0.5673895,8.29347
1208,1.535815,6.1957699999999996,0.56778575,8.29937
1209,1.5368475,6.20083,0.56824725,8.3059275
1210,1.5379874999999998,6.20571,0.5688759999999999,8.312574999999999
1211,1.538935,6.2102075,0.5693305,8.318470000000001
1212,1.540065,6.2147274999999995,0.569698,8.3244925
1213,1.5411825000000001,6.219272500000001,0.5700737499999999,8.33053
1214,1.542235,6.224035,0.57043075,8.3366975
1215,1.543305,6.2287325,0.5707535,8.34279
1216,1.544435,6.233525,0.571124,8.349085
1217,1.545385,6.2382725,0.57150525,8.35516
1218,1.5465550000000001,6.24292,0.571909,8.3613875
1219,1.5477400000000001,6.2476075,0.5722609999999999,8.3676075
1220,1.5491025,6.2527225,0.5726424999999999,8.3744725
1221,1.5502475,6.2572975,0.5730185,8.3805625
1222,1.55131,6.261832500000001,0.5736082499999999,8.386747499999998
1223,1.55254,6.266735,0.574035,8.3933075
1224,1.553625,6.2712175000000006,0.57439525,8.399235000000001
1225,1.55464,6.27586,0.5747424999999999,8.405245
1226,1.5557325,6.280742500000001,0.57508625,8.411560000000001
1227,1.5567475,6.2852025,0.57550575,8.417457500000001
1228,1.5579825,6.2905275,0.57601725,8.42453
1229,1.559875,6.2962225,0.576451,8.4325475
1230,1.5618625,6.3019750000000005,0.5769945000000001,8.440827500000001
1231,1.5635474999999999,6.305606666666667,0.5744463333333333,8.443596666666666
1232,1.5772499999999998,6.291395,0.5809445,8.44714
1233,,,,
