iter,rank,ant_move_s,phen_sync_s,evaporation_s,total_s
569,2,0.689063,2.80495,0.251266,3.74528
570,2,0.690232,2.80964,0.251652,3.75152
571,2,0.691387,2.81434,0.252059,3.75779
572,2,0.692593,2.81885,0.252456,3.7639
573,2,0.693564,2.82435,0.252735,3.77065
574,2,0.694835,2.82911,0.252973,3.77692
575,2,0.696027,2.83387,0.25322,3.78311
576,2,0.697215,2.83821,0.253627,3.78905
577,2,0.698304,2.84294,0.253946,3.79519
578,2,0.69947,2.84794,0.254274,3.80168
579,2,0.700425,2.8529,0.254704,3.80803
580,2,0.70288,2.85971,0.25506,3.81765
581,2,0.704245,2.8653,0.255333,3.82488
582,2,0.705603,2.87072,0.255672,3.832
583,2,0.706641,2.87572,0.25614,3.8385
584,2,0.707758,2.88098,0.256633,3.84537
585,2,0.709162,2.88598,0.257068,3.85221
586,2,0.710424,2.89065,0.257446,3.85852
587,2,0.71173,2.89509,0.25781,3.86463
588,2,0.71299,2.89959,0.258251,3.87083
589,2,0.714391,2.90622,0.258703,3.87931
590,2,0.716592,2.91143,0.26314,3.89116
591,2,0.718024,2.9174,0.268005,3.90343
592,2,0.720563,2.93164,0.270771,3.92297
593,2,0.721553,2.93707,0.271766,3.93039
594,2,0.722928,2.94153,0.2722,3.93666
595,2,0.723889,2.94709,0.272507,3.94349
596,2,0.725424,2.95185,0.272856,3.95013
597,2,0.726753,2.95691,0.273252,3.95692
598,2,0.728081,2.96199,0.273663,3.96373
599,2,0.729643,2.96701,0.274109,3.97076
600,2,0.730964,2.97209,0.274622,3.97768
601,2,0.732491,2.9774,0.275215,3.98511
602,2,0.733892,2.98238,0.275821,3.99209
603,2,0.73524,2.98745,0.276289,3.99898
604,2,0.73671,2.99292,0.276858,4.00649
605,2,0.739266,3.0026,0.278302,4.02016
606,2,0.740881,3.01121,0.278646,4.03073
607,2,0.742091,3.01705,0.279217,4.03836
608,2,0.743357,3.02338,0.280141,4.04687
609,2,0.745014,3.0302,0.280788,4.05601
610,2,0.746324,3.03601,0.281117,4.06345
611,2,0.747429,3.04128,0.281679,4.07039
612,2,0.748725,3.04578,0.28198,4.07648
613,2,0.749792,3.05061,0.282534,4.08294
614,2,0.751041,3.05523,0.283175,4.08945
615,2,0.7523,3.05983,0.283626,4.09575
616,2,0.753409,3.06455,0.284048,4.102
617,2,0.754543,3.06945,0.284445,4.10844
618,2,0.75582,3.07441,0.284887,4.11512
619,2,0.757138,3.07979,0.285388,4.12232
620,2,0.758406,3.08456,0.285693,4.12866
621,2,0.759516,3.08923,0.286107,4.13485
622,2,0.760729,3.09412,0.286523,4.14137
623,2,0.761866,3.09917,0.286941,4.14798
624,2,0.763192,3.10347,0.287311,4.15398
625,2,0.764256,3.10868,0.287605,4.16054
626,2,0.76565,3.11336,0.288148,4.16715
627,2,0.767257,3.11729,0.288488,4.17303
628,2,0.768267,3.12169,0.288821,4.17878
629,2,0.769425,3.12679,0.28924,4.18545
630,2,0.770662,3.13129,0.289714,4.19167
631,2,0.771691,3.136,0.290175,4.19787
632,2,0.772945,3.14058,0.29051,4.20403
633,2,0.774267,3.14491,0.291006,4.21018
634,2,0.775879,3.14946,0.291523,4.21686
635,2,0.777412,3.15454,0.292042,4.224
636,2,0.778619,3.15919,0.292405,4.23021
637,2,0.779822,3.16401,0.292722,4.23655
638,2,0.780759,3.16887,0.293143,4.24277
639,2,0.781986,3.17351,0.293478,4.24897
640,2,0.783123,3.17791,0.293866,4.25489
641,2,0.78459,3.18254,0.294492,4.26162
642,2,0.785491,3.18776,0.295035,4.26828
643,2,0.786854,3.19282,0.295481,4.27516
644,2,0.788016,3.19745,0.295768,4.28124
645,2,0.78941,3.20256,0.296172,4.28814
646,2,0.790561,3.20704,0.296432,4.29404
647,2,0.791945,3.21263,0.296834,4.30141
648,2,0.793257,3.21772,0.29719,4.30817
649,2,0.79449,3.22243,0.297556,4.31448
650,2,0.795745,3.22748,0.298123,4.32135
651,2,0.797033,3.23331,0.298426,4.32877
652,2,0.798321,3.23866,0.29881,4.33579
653,2,0.799658,3.24321,0.299137,4.34201
654,2,0.801353,3.2478,0.299735,4.34889
655,2,0.802684,3.25224,0.300307,4.35523
656,2,0.803859,3.25693,0.300681,4.36147
657,2,0.804752,3.26386,0.307703,4.37631
658,2,0.811929,3.29327,0.309254,4.41445
659,2,0.813069,3.29961,0.309616,4.4223
660,2,0.813958,3.30602,0.309978,4.42995
661,2,0.815306,3.3113,0.310478,4.43709
662,2,0.816623,3.31643,0.310891,4.44395
663,2,0.818074,3.32133,0.311155,4.45056
664,2,0.819514,3.32653,0.311479,4.45753
665,2,0.820597,3.33196,0.312825,4.46538
666,2,0.822925,3.33885,0.31316,4.47493
667,2,0.824887,3.34469,0.313573,4.48315
668,2,0.826566,3.34972,0.313894,4.49018
669,2,0.82864,3.35543,0.314378,4.49845
670,2,0.829799,3.36248,0.314857,4.50714
671,2,0.831113,3.36838,0.315463,4.51496
672,2,0.832414,3.37337,0.315823,4.5216
673,2,0.833656,3.37785,0.316336,4.52784
674,2,0.834872,3.38218,0.316738,4.53378
675,2,0.83617,3.38646,0.317065,4.5397
676,2,0.837143,3.39152,0.31739,4.54605
677,2,0.838349,3.39616,0.317744,4.55225
678,2,0.839426,3.40086,0.318241,4.55853
679,2,0.840476,3.40592,0.318497,4.5649
680,2,0.841602,3.41094,0.318728,4.57127
681,2,0.842905,3.41559,0.319041,4.57754
682,2,0.843996,3.42013,0.319513,4.58364
683,2,0.845098,3.42536,0.319754,4.59021
684,2,0.846253,3.4299,0.320189,4.59635
685,2,0.84745,3.4343,0.320562,4.60231
686,2,0.848728,3.4402,0.320949,4.60987
687,2,0.850326,3.44559,0.321423,4.61734
688,2,0.851557,3.45056,0.321632,4.62375
689,2,0.852659,3.4556,0.32218,4.63044
690,2,0.856699,3.46009,0.322665,4.63945
691,2,0.858879,3.46949,0.323352,4.65172
692,2,0.861468,3.48327,0.323994,4.66873
693,2,0.862731,3.48804,0.324257,4.67502
694,2,0.863925,3.49294,0.324644,4.68151
695,2,0.865292,3.49817,0.324987,4.68845
696,2,0.866793,3.50354,0.325418,4.69575
697,2,0.867843,3.50942,0.32584,4.7031
698,2,0.869365,3.5148,0.326532,4.7107
699,2,0.872477,3.52157,0.326989,4.72104
700,2,0.874094,3.52719,0.327261,4.72854
701,2,0.876145,3.53276,0.327662,4.73657
702,2,0.877301,3.54044,0.328318,4.74606
703,2,0.878642,3.54611,0.328553,4.7533
704,2,0.880021,3.55114,0.328921,4.76008
705,2,0.881211,3.55614,0.329363,4.76671
706,2,0.882393,3.56077,0.329785,4.77294
707,2,0.883615,3.56567,0.330098,4.77938
708,2,0.884555,3.57065,0.33043,4.78563
709,2,0.885604,3.57564,0.330818,4.79206
710,2,0.886534,3.58077,0.331082,4.79838
711,2,0.887714,3.58515,0.33141,4.80428
712,2,0.88872,3.5899,0.331745,4.81037
713,2,0.889653,3.59477,0.332085,4.81651
714,2,0.890765,3.59931,0.332494,4.82257
715,2,0.891782,3.60456,0.335701,4.83204
716,2,0.892757,3.60977,0.335994,4.83852
717,2,0.894229,3.61528,0.336515,4.84602
718,2,0.895897,3.61997,0.336986,4.85285
719,2,0.897188,3.62427,0.337321,4.85878
720,2,0.898388,3.62883,0.337749,4.86497
721,2,0.899757,3.634,0.338151,4.8719
722,2,0.902014,3.64121,0.338694,4.88192
723,2,0.90269,3.66697,0.339306,4.90896
724,2,0.903852,3.6734,0.340816,4.91807
725,2,0.905005,3.67858,0.341216,4.9248
726,2,0.906403,3.68368,0.341687,4.93177
727,2,0.907723,3.68901,0.342159,4.93889
728,2,0.909064,3.69439,0.342462,4.94592
729,2,0.910177,3.69925,0.342893,4.95232
730,2,0.911506,3.70481,0.343501,4.95982
731,2,0.914551,3.71169,0.344016,4.97026
732,2,0.916604,3.71753,0.344412,4.97855
733,2,0.918502,3.72288,0.344926,4.9863
734,2,0.920724,3.72861,0.345366,4.9947
735,2,0.922302,3.73563,0.346111,5.00404
736,2,0.923638,3.74119,0.346499,5.01132
737,2,0.924769,3.74675,0.34689,5.01841
738,2,0.926457,3.75088,0.347321,5.02465
739,2,0.927697,3.75586,0.347778,5.03134
740,2,0.928797,3.76101,0.348077,5.03788
741,2,0.930395,3.76545,0.348594,5.04444
742,2,0.931311,3.77125,0.348944,5.05151
743,2,0.932415,3.77591,0.349311,5.05763
744,2,0.933854,3.78054,0.349699,5.06409
745,2,0.935349,3.78504,0.350238,5.07062
746,2,0.936655,3.79008,0.350698,5.07743
747,2,0.937822,3.79524,0.351088,5.08415
748,2,0.938756,3.80064,0.351389,5.09078
749,2,0.94009,3.80699,0.35164,5.09872
750,2,0.941231,3.81219,0.352203,5.10563
751,2,0.941978,3.81718,0.352544,5.1117
752,2,0.943701,3.8226,0.352857,5.11916
753,2,0.945545,3.82856,0.353607,5.12771
754,2,0.946952,3.8361,0.354155,5.13721
755,2,0.948841,3.84236,0.354553,5.14575
756,2,0.950805,3.84827,0.354969,5.15404
757,2,0.951999,3.85572,0.355336,5.16305
758,2,0.953148,3.86417,0.355671,5.17299
759,2,0.954543,3.86954,0.356824,5.1809
760,2,0.955972,3.87516,0.357254,5.18838
761,2,0.95727,3.8799,0.357677,5.19485
762,2,0.958576,3.88471,0.358112,5.20139
763,2,0.959709,3.88981,0.358517,5.20804
764,2,0.960991,3.89491,0.3589,5.2148
765,2,0.962328,3.89968,0.359138,5.22115
766,2,0.96357,3.90471,0.359537,5.22782
767,2,0.964703,3.90921,0.35996,5.23387
768,2,0.965851,3.9138,0.360302,5.23995
769,2,0.966819,3.91836,0.360718,5.24589
770,2,0.967795,3.92295,0.361057,5.2518
771,2,0.968989,3.92726,0.361363,5.25761
772,2,0.97006,3.93185,0.361786,5.2637
773,2,0.972373,3.93543,0.36215,5.26996
774,2,0.973405,3.94159,0.362609,5.2776
775,2,0.974729,3.94784,0.362969,5.28554
776,2,0.975743,3.95253,0.363381,5.29165
777,2,0.976828,3.95727,0.363823,5.29792
778,2,0.978058,3.96253,0.364136,5.30473
779,2,0.979394,3.96685,0.364544,5.31078
780,2,0.98052,3.97113,0.364941,5.31659
781,2,0.981776,3.97544,0.365442,5.32266
782,2,0.982929,3.97982,0.36577,5.32851
783,2,0.984116,3.98499,0.366411,5.33552
784,2,0.985221,3.98934,0.366713,5.34127
785,2,0.986272,3.99386,0.367052,5.34718
786,2,0.987354,3.99806,0.36745,5.35287
787,2,0.988318,4.00283,0.367711,5.35886
788,2,0.989432,4.007,0.368198,5.36463
789,2,0.990456,4.01179,0.368707,5.37095
790,2,0.991515,4.01632,0.369837,5.37767
791,2,0.992576,4.02101,0.370069,5.38366
792,2,0.993653,4.02563,0.370505,5.38979
793,2,0.994731,4.03039,0.370905,5.39603
794,2,0.995749,4.03469,0.371224,5.40167
795,2,0.99675,4.03933,0.371599,5.40768
796,2,0.997791,4.04403,0.372204,5.41403
797,2,0.998859,4.04834,0.372519,5.41971
798,2,0.999819,4.05265,0.372956,5.42543
799,2,1.00059,4.05722,0.373397,5.43121
800,2,1.00193,4.06161,0.373915,5.43745
801,2,1.00294,4.06656,0.374338,5.44384
802,2,1.00392,4.07156,0.374695,5.45018
803,2,1.00507,4.07773,0.375092,5.45789
804,2,1.00644,4.08202,0.375606,5.46407
805,2,1.00754,4.08637,0.375958,5.46987
806,2,1.00882,4.09077,0.376482,5.47607
807,2,1.01008,4.0956,0.376886,5.48256
808,2,1.01113,4.10029,0.377227,5.48865
809,2,1.01225,4.10542,0.377489,5.49516
810,2,1.0136,4.11077,0.377938,5.5023
811,2,1.01502,4.11486,0.378347,5.50823
812,2,1.01616,4.11975,0.378769,5.51467
813,2,1.01741,4.12523,0.379116,5.52175
814,2,1.01853,4.12982,0.379442,5.52779
815,2,1.01954,4.13446,0.379903,5.53391
816,2,1.02059,4.13907,0.380251,5.5399
817,2,1.02159,4.1437,0.380657,5.54595
818,2,1.02277,4.14885,0.381058,5.55268
819,2,1.02386,4.15397,0.381416,5.55925
820,2,1.02497,4.15899,0.381762,5.56572
821,2,1.02619,4.16401,0.382114,5.57232
822,2,1.02727,4.16862,0.382732,5.57862
823,2,1.02854,4.17336,0.383339,5.58524
824,2,1.02955,4.17835,0.383986,5.59189
825,2,1.03078,4.18328,0.38432,5.59838
826,2,1.03195,4.18748,0.384622,5.60405
827,2,1.03289,4.1928,0.385012,5.6107
828,2,1.0341,4.19774,0.385413,5.61725
829,2,1.03526,4.20264,0.38602,5.62392
830,2,1.03623,4.20754,0.386357,5.63013
831,2,1.03739,4.21217,0.386687,5.63625
832,2,1.03859,4.21678,0.387098,5.64247
833,2,1.03982,4.22178,0.38774,5.64934
834,2,1.04098,4.22676,0.388421,5.65617
835,2,1.04206,4.23139,0.388791,5.66224
836,2,1.04317,4.23582,0.389253,5.66825
837,2,1.04431,4.24046,0.389596,5.67436
838,2,1.04543,4.24507,0.389958,5.68046
839,2,1.0465,4.24988,0.390432,5.68681
840,2,1.04761,4.25448,0.390998,5.69309
841,2,1.04875,4.25908,0.391394,5.69923
842,2,1.04994,4.26351,0.391946,5.7054
843,2,1.05116,4.26853,0.392346,5.71204
844,2,1.05224,4.2732,0.392602,5.71804
845,2,1.05334,4.27775,0.393099,5.72419
846,2,1.05445,4.28235,0.393519,5.73032
847,2,1.05563,4.28664,0.39388,5.73615
848,2,1.05693,4.29094,0.394343,5.74222
849,2,1.05803,4.2953,0.394664,5.74799
850,2,1.05879,4.30031,0.395065,5.75416
851,2,1.05975,4.30483,0.395493,5.76008
852,2,1.06084,4.30948,0.395883,5.7662
853,2,1.06185,4.31381,0.39621,5.77187
854,2,1.06296,4.31877,0.396611,5.77834
855,2,1.06403,4.32332,0.396954,5.78431
856,2,1.0652,4.32775,0.397417,5.79036
857,2,1.06631,4.33233,0.397886,5.79653
858,2,1.06734,4.33683,0.398208,5.80238
859,2,1.06825,4.34132,0.398552,5.80811
860,2,1.06916,4.3459,0.398952,5.81401
861,2,1.0704,4.35032,0.399389,5.82011
862,2,1.07128,4.35539,0.399709,5.82637
863,2,1.07233,4.36099,0.400126,5.83345
864,2,1.07334,4.36627,0.400663,5.84028
865,2,1.07455,4.37084,0.401275,5.84666
866,2,1.07579,4.37542,0.401789,5.853
867,2,1.07685,4.38044,0.402359,5.85965
868,2,1.07818,4.38501,0.402776,5.86596
869,2,1.07919,4.38933,0.403208,5.87173
870,2,1.08045,4.39429,0.403609,5.87835
871,2,1.08157,4.39904,0.403862,5.88447
872,2,1.08264,4.4035,0.404226,5.89037
873,2,1.08372,4.40843,0.404735,5.89689
874,2,1.08514,4.41266,0.405074,5.90288
875,2,1.08632,4.41699,0.405552,5.90886
876,2,1.08762,4.4214,0.405948,5.91496
877,2,1.08883,4.4259,0.406336,5.92107
878,2,1.08994,4.43049,0.406814,5.92725
879,2,1.09102,4.43511,0.40715,5.93327
880,2,1.09205,4.43954,0.407517,5.93911
881,2,1.09321,4.44479,0.408014,5.94602
882,2,1.09425,4.44952,0.408421,5.95219
883,2,1.09532,4.45421,0.408725,5.95825
884,2,1.09652,4.45883,0.409146,5.96449
885,2,1.09758,4.46356,0.409501,5.97063
886,2,1.09862,4.46815,0.409882,5.97665
887,2,1.09968,4.47285,0.410252,5.98278
888,2,1.10073,4.47743,0.410798,5.98895
889,2,1.10199,4.48166,0.411226,5.99488
890,2,1.10295,4.48602,0.411564,6.00053
891,2,1.10403,4.49061,0.412055,6.0067
892,2,1.10515,4.49565,0.412563,6.01337
893,2,1.10625,4.50011,0.412937,6.01929
894,2,1.10719,4.505,0.413309,6.02549
895,2,1.1083,4.50937,0.413738,6.03141
896,2,1.10933,4.51449,0.414117,6.03794
897,2,1.11015,4.51936,0.41451,6.04403
898,2,1.11131,4.52456,0.415105,6.05098
899,2,1.11315,4.5302,0.41557,6.05892
900,2,1.11461,4.53816,0.415896,6.06866
901,2,1.1156,4.54332,0.416132,6.07505
902,2,1.11677,4.54775,0.416513,6.08103
903,2,1.11784,4.5529,0.41684,6.08757
904,2,1.11893,4.55791,0.41733,6.09418
905,2,1.12021,4.56225,0.417711,6.10017
906,2,1.12165,4.56722,0.418115,6.10698
907,2,1.12284,4.57142,0.418446,6.11271
908,2,1.1238,4.5763,0.418746,6.11884
909,2,1.12492,4.58091,0.419147,6.12498
910,2,1.1257,4.58574,0.419482,6.13092
911,2,1.12668,4.59029,0.419754,6.13672
912,2,1.12779,4.59504,0.42017,6.143
913,2,1.12897,4.59933,0.420511,6.14881
914,2,1.12999,4.60367,0.421116,6.15478
915,2,1.13111,4.60824,0.42158,6.16093
916,2,1.13221,4.61314,0.42193,6.16727
917,2,1.13336,4.6173,0.422302,6.17296
918,2,1.13452,4.62231,0.422635,6.17947
919,2,1.13577,4.62688,0.423115,6.18576
920,2,1.13706,4.63101,0.423521,6.19159
921,2,1.13809,4.6355,0.4239,6.19749
922,2,1.13916,4.64009,0.424368,6.20361
923,2,1.14021,4.64525,0.424933,6.2104
924,2,1.14141,4.64977,0.425353,6.21653
925,2,1.14259,4.65464,0.425717,6.22295
926,2,1.14386,4.65939,0.426205,6.22946
927,2,1.14516,4.66412,0.426459,6.23574
928,2,1.14625,4.66922,0.42755,6.24302
929,2,1.14745,4.6741,0.42805,6.24959
930,2,1.14845,4.67865,0.428396,6.2555
931,2,1.14931,4.68362,0.429009,6.26194
932,2,1.15047,4.68834,0.429342,6.26815
933,2,1.15168,4.69316,0.429726,6.27456
934,2,1.15281,4.69763,0.430053,6.28049
935,2,1.15394,4.702,0.43041,6.28635
936,2,1.15492,4.70678,0.431261,6.29296
937,2,1.15613,4.71114,0.431604,6.29887
938,2,1.15729,4.71547,0.431997,6.30475
939,2,1.1584,4.72028,0.432284,6.31096
940,2,1.15958,4.72504,0.432623,6.31725
941,2,1.16078,4.72992,0.43294,6.32364
942,2,1.16187,4.73483,0.433496,6.3302
943,2,1.16313,4.73924,0.433927,6.3363
944,2,1.16423,4.74409,0.434265,6.34258
945,2,1.16549,4.74858,0.434741,6.34882
946,2,1.16654,4.75302,0.435064,6.35463
947,2,1.1677,4.75749,0.435348,6.36054
948,2,1.16861,4.76292,0.435764,6.36729
949,2,1.16946,4.76791,0.436268,6.37364
950,2,1.17033,4.77273,0.436764,6.37983
951,2,1.17159,4.77733,0.437087,6.38601
952,2,1.17285,4.78201,0.437376,6.39224
953,2,1.17413,4.78672,0.437806,6.39865
954,2,1.18113,4.79811,0.441566,6.42081
955,2,1.18209,4.80264,0.442022,6.42675
956,2,1.18323,4.8072,0.442526,6.43296
957,2,1.18425,4.81154,0.442889,6.43868
958,2,1.18529,4.81604,0.44327,6.4446
959,2,1.18639,4.82097,0.443619,6.45098
960,2,1.18745,4.82561,0.443903,6.45696
961,2,1.18862,4.83024,0.44437,6.46324
962,2,1.18954,4.83487,0.444724,6.46914
963,2,1.19059,4.83974,0.445049,6.47538
964,2,1.19161,4.84465,0.445357,6.48162
965,2,1.19273,4.84956,0.445865,6.48816
966,2,1.19412,4.85455,0.446296,6.49496
967,2,1.19506,4.85921,0.446776,6.50104
968,2,1.19607,4.86433,0.447229,6.50763
969,2,1.19722,4.86879,0.447709,6.51372
970,2,1.19818,4.87328,0.448017,6.51948
971,2,1.19918,4.87814,0.448522,6.52585
972,2,1.20022,4.88271,0.448819,6.53175
973,2,1.20125,4.88771,0.449212,6.53817
974,2,1.20207,4.89215,0.449548,6.54377
975,2,1.20398,4.89808,0.450111,6.55218
976,2,1.20547,4.90396,0.450504,6.55993
977,2,1.20711,4.90991,0.450894,6.56791
978,2,1.20859,4.91576,0.451378,6.57573
979,2,1.20981,4.9214,0.451768,6.58298
980,2,1.21128,4.92631,0.4521,6.58969
981,2,1.21256,4.93158,0.454267,6.59841
982,2,1.21436,4.93662,0.457215,6.60819
983,2,1.21571,4.94117,0.45758,6.61447
984,2,1.2167,4.94599,0.457955,6.62064
985,2,1.21796,4.95054,0.458298,6.6268
986,2,1.21933,4.95511,0.45928,6.63372
987,2,1.22078,4.95971,0.459519,6.64001
988,2,1.22167,4.96481,0.459881,6.64636
989,2,1.22278,4.96964,0.460184,6.65261
990,2,1.22423,4.97414,0.460661,6.65903
991,2,1.2254,4.97869,0.461187,6.66528
992,2,1.2266,4.98321,0.461551,6.67136
993,2,1.22762,4.98839,0.462114,6.67813
994,2,1.22874,4.99294,0.462532,6.68421
995,2,1.22971,4.9975,0.463011,6.69021
996,2,1.23103,5.00394,0.463443,6.69841
997,2,1.23242,5.00893,0.463898,6.70525
998,2,1.2336,5.01447,0.46414,6.71221
999,2,1.23489,5.01948,0.46449,6.71886
1000,2,1.2359,5.02425,0.464863,6.72501
1001,2,1.23707,5.02868,0.465114,6.73087
1002,2,1.24048,5.04231,0.471968,6.75476
1003,2,1.24119,5.06189,0.472521,6.7756
1004,2,1.24248,5.06692,0.473131,6.78253
1005,2,1.24382,5.07251,0.473734,6.79006
1006,2,1.24515,5.07766,0.474073,6.79688
1007,2,1.24652,5.0829,0.474394,6.80382
1008,2,1.24776,5.08794,0.474985,6.81069
1009,2,1.24895,5.09265,0.475378,6.81698
1010,2,1.25041,5.0977,0.476006,6.82412
1011,2,1.25181,5.10288,0.476565,6.83126
1012,2,1.25381,5.11005,0.477361,6.84122
1013,2,1.25525,5.11579,0.477717,6.84876
1014,2,1.25737,5.12231,0.478367,6.85804
1015,2,1.25925,5.12994,0.479545,6.86874
1016,2,1.26057,5.13538,0.480216,6.87617
1017,2,1.26159,5.14102,0.48057,6.88318
1018,2,1.26288,5.14562,0.48092,6.88943
1019,2,1.26388,5.15051,0.481312,6.89571
1020,2,1.26509,5.1551,0.481625,6.90182
1021,2,1.26619,5.16183,0.482089,6.9101
1022,2,1.26773,5.16725,0.482753,6.91773
1023,2,1.26898,5.17201,0.483031,6.92402
1024,2,1.27002,5.17697,0.483629,6.93062
1025,2,1.27109,5.18229,0.484092,6.93747
1026,2,1.27228,5.18659,0.484506,6.94337
1027,2,1.27344,5.19145,0.48478,6.94967
1028,2,1.27423,5.19645,0.48507,6.95575
1029,2,1.27534,5.20205,0.485815,6.96321
1030,2,1.27655,5.20708,0.486252,6.96988
1031,2,1.27771,5.21164,0.486704,6.97605
1032,2,1.27867,5.21659,0.487119,6.98238
1033,2,1.27999,5.2214,0.487492,6.98888
1034,2,1.28155,5.22871,0.487774,6.99804
1035,2,1.28285,5.23389,0.488003,7.00474
1036,2,1.28399,5.23952,0.488271,7.01179
1037,2,1.28509,5.24438,0.488489,7.01796
1038,2,1.2861,5.24924,0.488921,7.02426
1039,2,1.2874,5.25403,0.489243,7.03067
1040,2,1.28871,5.25834,0.489652,7.0367
1041,2,1.29008,5.26448,0.490561,7.04512
1042,2,1.29462,5.27829,0.49179,7.0647
1043,2,1.29551,5.28768,0.49451,7.0777
1044,2,1.29628,5.29238,0.494741,7.0834
1045,2,1.29747,5.29737,0.495103,7.08994
1046,2,1.29863,5.30231,0.495485,7.09642
1047,2,1.29985,5.30749,0.496122,7.10346
1048,2,1.30138,5.31268,0.49648,7.11053
1049,2,1.30268,5.31751,0.496885,7.11707
1050,2,1.30389,5.32265,0.497325,7.12387
1051,2,1.30593,5.33033,0.498021,7.13428
1052,2,1.31045,5.33421,0.498498,7.14315
1053,2,1.31214,5.34045,0.498983,7.15157
1054,2,1.31398,5.3462,0.499462,7.15964
1055,2,1.31811,5.35119,0.500133,7.16943
1056,2,1.31937,5.35671,0.500558,7.17665
1057,2,1.32066,5.36198,0.500892,7.18353
1058,2,1.32169,5.36717,0.501377,7.19024
1059,2,1.32286,5.37209,0.50172,7.19667
1060,2,1.32402,5.3768,0.502018,7.20284
1061,2,1.32512,5.38192,0.502493,7.20953
1062,2,1.32632,5.38699,0.50287,7.21619
1063,2,1.32759,5.3915,0.503382,7.22246
1064,2,1.32863,5.39621,0.503839,7.22868
1065,2,1.32981,5.40099,0.504286,7.23509
1066,2,1.33152,5.40788,0.504746,7.24414
1067,2,1.33277,5.41365,0.505181,7.2516
1068,2,1.33426,5.41936,0.505631,7.25925
1069,2,1.33521,5.42532,0.506395,7.26692
1070,2,1.3364,5.43,0.506784,7.27318
1071,2,1.33745,5.43494,0.507037,7.27943
1072,2,1.3384,5.43984,0.507427,7.28566
1073,2,1.33965,5.44418,0.50778,7.29161
1074,2,1.34086,5.44845,0.508212,7.29753
1075,2,1.34185,5.45315,0.508678,7.30369
1076,2,1.34329,5.45763,0.508965,7.30988
1077,2,1.34433,5.46268,0.509443,7.31645
1078,2,1.34526,5.46771,0.509778,7.32275
1079,2,1.34656,5.47221,0.510298,7.32906
1080,2,1.3477,5.47733,0.51096,7.33599
1081,2,1.34888,5.48194,0.511311,7.34213
1082,2,1.34991,5.48649,0.511708,7.34811
1083,2,1.35112,5.49122,0.51482,7.35715
1084,2,1.35224,5.49637,0.515537,7.36414
1085,2,1.3535,5.50186,0.515791,7.37115
1086,2,1.35469,5.50706,0.516179,7.37793
1087,2,1.35604,5.51183,0.516597,7.38447
1088,2,1.35876,5.5182,0.517051,7.394
1089,2,1.36157,5.52805,0.517318,7.40694
1090,2,1.36393,5.53421,0.518149,7.41629
1091,2,1.36483,5.54001,0.518728,7.42357
1092,2,1.3662,5.54518,0.518948,7.43034
1093,2,1.36751,5.55029,0.519495,7.4373
1094,2,1.36881,5.55534,0.520017,7.44417
1095,2,1.37038,5.56035,0.520362,7.45109
1096,2,1.37159,5.56564,0.520861,7.45809
1097,2,1.37313,5.57081,0.521279,7.46522
1098,2,1.37483,5.57767,0.521766,7.47426
1099,2,1.37725,5.58286,0.522287,7.4824
1100,2,1.37898,5.58845,0.523006,7.49045
1101,2,1.38118,5.59366,0.523513,7.49836
1102,2,1.38242,5.60056,0.524066,7.50705
1103,2,1.38373,5.60603,0.524544,7.51431
1104,2,1.38523,5.61114,0.524917,7.52129
1105,2,1.38623,5.61604,0.525152,7.52742
1106,2,1.38785,5.62096,0.525519,7.53432
1107,2,1.38903,5.62604,0.525773,7.54085
1108,2,1.39023,5.63089,0.526055,7.54718
1109,2,1.39137,5.63629,0.526422,7.55409
1110,2,1.39238,5.64202,0.526855,7.56126
1111,2,1.39327,5.64699,0.527609,7.56787
1112,2,1.39456,5.65135,0.528058,7.57397
1113,2,1.39558,5.65661,0.528477,7.58066
1114,2,1.39657,5.66109,0.528759,7.58643
1115,2,1.39771,5.66561,0.529183,7.59251
1116,2,1.39876,5.67043,0.529513,7.5987
1117,2,1.40017,5.67693,0.530186,7.60728
1118,2,1.40136,5.68259,0.530488,7.61445
1119,2,1.40266,5.68796,0.530852,7.62147
1120,2,1.40348,5.69376,0.53123,7.62847
1121,2,1.40447,5.69916,0.531607,7.63524
1122,2,1.41025,5.71748,0.531857,7.65959
1123,2,1.41084,5.73326,0.53217,7.67627
1124,2,1.41206,5.73814,0.532837,7.68304
1125,2,1.41322,5.74279,0.533244,7.68925
1126,2,1.41453,5.74802,0.533612,7.69616
1127,2,1.41588,5.75302,0.534187,7.70308
1128,2,1.41706,5.7581,0.534509,7.70966
1129,2,1.4184,5.76298,0.534895,7.71628
1130,2,1.41988,5.76815,0.535147,7.72318
1131,2,1.42265,5.7745,0.535727,7.73287
1132,2,1.42524,5.78064,0.536939,7.74282
1133,2,1.42642,5.78634,0.537366,7.75013
1134,2,1.42826,5.79225,0.538438,7.75895
1135,2,1.4297,5.79749,0.538775,7.76597
1136,2,1.43093,5.80347,0.539394,7.77379
1137,2,1.43226,5.80845,0.539862,7.78058
1138,2,1.43378,5.81327,0.54046,7.78751
1139,2,1.43487,5.81824,0.540865,7.79398
1140,2,1.43611,5.82315,0.541297,7.80055
1141,2,1.43715,5.82818,0.541494,7.80683
1142,2,1.43837,5.83298,0.541846,7.8132
1143,2,1.43957,5.83735,0.542229,7.81915
1144,2,1.44094,5.84191,0.542593,7.82545
